IDfg,Season,Age,G,PA,TBF
1009549,1995,30,84,197,
1251,1994,24,107,463,
1008849,1996,28,127,409,
1001644,1995,26,104,164,
1009040,1997,40,135,597,
1010770,1996,33,116,395,
390,1997,25,142,548,
1003041,1993,33,153,645,
1009660,1996,24,35,104,
818,1995,24,54,210,
1004378,1996,29,105,486,
1009429,1997,24,31,121,
1011357,1996,34,54,145,
1013886,1993,26,152,626,
1003828,1996,34,107,269,
1004750,1993,35,91,386,
1383,1997,25,132,482,
1009993,1994,32,44,116,
1008690,1993,33,110,393,
1011906,1996,33,33,99,
1008686,1994,26,114,505,
1302,1996,29,127,432,
1003048,1993,31,131,511,
1001783,1993,23,17,56,
1004496,1996,28,101,422,
1000205,1995,33,90,261,
1002898,1996,27,147,587,
1011411,1997,37,135,480,
1008293,1996,27,109,294,
1001477,1994,27,96,360,
1009608,1996,37,125,575,
1394,1997,32,120,263,
1007387,1994,33,59,172,
1002607,1993,28,153,678,
1007569,1997,29,99,232,
1012473,1997,35,122,489,
1009608,1995,36,139,656,
1013157,1995,37,74,255,
1073,1994,24,39,139,
1001477,1993,26,70,233,
213,1994,26,96,323,
1004496,1994,26,98,434,
1005525,1996,31,148,569,
1189,1997,28,79,348,
1006296,1997,34,75,224,
411,1994,27,69,322,
859,1996,22,123,407,
1010066,1994,27,85,274,
1389,1997,33,99,265,
747,1997,32,47,113,
1004208,1995,24,102,350,
1169,1997,26,123,356,
1008091,1994,28,97,351,
1001913,1997,34,103,216,
1006075,1994,27,46,100,
92,1993,27,33,77,
1005013,1993,26,32,84,
1000811,1993,31,91,89,
1007460,1993,28,73,239,
90,1997,31,33,88,
428,1997,22,13,36,
1010738,1994,34,17,50,
1001989,1993,29,78,169,
1013593,1996,30,37,55,
968,1993,26,33,95,
1012606,1996,34,63,237,
1003137,1996,35,25,64,
114,1993,24,140,557,
1167,1997,29,113,477,
1012236,1995,24,22,77,
117,1994,29,40,154,
1001355,1994,27,58,116,
1133,1995,27,143,606,
1008083,1995,30,89,280,
1004669,1995,38,70,265,
518,1997,24,61,165,
1012282,1994,28,95,360,
1010427,1994,30,95,394,
1396,1994,28,54,99,
1001,1996,27,48,156,
1012059,1996,37,76,263,
1001062,1996,30,83,312,
1004448,1995,34,73,194,
1068,1997,34,55,170,
841,1997,25,60,224,
853,1994,28,91,127,
1008513,1996,37,123,331,
911,1996,22,98,306,
1000813,1994,26,38,114,
580,1995,24,40,122,
1006336,1993,27,153,582,
1008849,1994,26,84,286,
1013169,1993,30,97,240,
1403,1995,26,100,211,
933,1997,31,71,193,
659,1994,26,111,448,
1008690,1994,34,51,201,
1486,1995,24,126,495,
1007961,1996,33,78,201,
1006379,1997,29,130,531,
1381,1997,26,116,434,
1006432,1996,28,82,257,
933,1995,29,85,294,
1011023,1995,31,73,316,
1012596,1995,31,74,169,
1004378,1995,28,90,354,
1007961,1994,31,74,254,
1008917,1996,27,139,496,
1389,1994,30,74,210,
1158,1996,23,27,57,
945,1997,23,59,210,
1014261,1995,30,36,97,
577,1995,27,135,561,
1013363,1994,33,105,431,
1011415,1997,29,115,509,
1013021,1993,34,129,387,
1036,1996,30,55,101,
1008712,1996,27,152,554,
1003828,1993,31,129,283,
1006145,1995,31,61,168,
1130,1993,28,139,516,
1004310,1994,29,76,160,
1003416,1994,33,76,241,
869,1996,21,86,238,
1013023,1995,33,95,391,
1007387,1995,34,46,109,
1013023,1996,34,63,259,
1004251,1995,26,33,68,
1001986,1994,26,106,468,
1249,1996,25,101,219,
14,1995,22,130,454,
1013960,1997,30,71,224,
1004982,1993,28,72,223,
1005088,1993,32,33,78,
115,1996,29,35,98,
889,1997,26,120,391,
1012748,1996,32,12,40,
1004800,1993,29,14,46,
1013299,1995,27,24,24,
1009615,1994,30,28,85,
1000207,1993,28,25,58,
1010886,1993,24,20,65,
1008917,1994,25,16,44,
1403,1997,28,90,186,
1013999,1995,26,29,94,
1001498,1996,25,29,73,
1004378,1994,27,57,243,
1012315,1995,28,41,44,
1002277,1997,34,102,166,
1005015,1996,24,115,325,
1013446,1997,31,72,174,
1000339,1996,25,71,133,
1012606,1995,33,32,99,
1002277,1996,33,107,261,
1001088,1997,32,68,177,
1007618,1994,32,52,145,
1719,1997,29,28,95,
1008185,1996,29,70,151,
1401,1995,32,127,503,
1000859,1993,30,86,194,
1010153,1994,37,40,126,
687,1993,22,33,110,
620,1997,24,83,344,
634,1996,22,50,190,
1004669,1993,36,116,454,
1006539,1997,31,92,172,
1002607,1996,31,144,583,
1013748,1996,32,155,624,
1007650,1994,30,87,303,
1006197,1996,28,75,221,
1002099,1994,24,98,380,
1706,1996,26,24,50,
1067,1993,24,76,302,
463,1996,23,33,92,
1005165,1993,28,103,316,
1006610,1996,26,43,142,
789,1993,23,19,49,
1007505,1994,28,97,391,
1008513,1994,35,45,176,
1013625,1995,30,44,146,
87,1997,38,120,505,
1006598,1993,30,29,73,
1009615,1993,29,76,238,
959,1996,24,50,182,
981,1996,30,35,118,
468,1997,27,74,139,
540,1996,26,27,84,
1005272,1997,32,125,529,
2,1996,24,150,642,
1002607,1994,29,90,368,
11,1996,22,57,229,
1000825,1993,27,74,223,
390,1996,24,79,286,
1043,1995,31,65,86,
1005272,1994,29,36,159,
505,1997,23,110,377,
400,1996,28,68,167,
256,1995,25,112,386,
1000013,1994,25,101,371,
356,1994,24,47,167,
47,1997,25,64,112,
1001986,1997,29,89,266,
1010157,1994,33,77,324,
1007783,1993,27,116,409,
1004002,1995,33,108,438,
1004844,1993,32,118,389,
387,1993,23,133,495,
1009608,1997,38,145,655,
1013718,1996,31,78,203,
280,1997,32,112,433,
1001986,1995,27,105,365,
1004863,1995,22,87,316,
1003322,1996,28,150,576,
1004155,1994,35,63,206,
1010117,1994,34,64,130,
1004863,1997,24,85,297,
1010998,1996,31,35,83,
1008193,1994,26,24,72,
299,1996,27,30,72,
981,1993,27,63,165,
76,1995,30,34,59,
430,1996,23,29,54,
1004852,1993,28,30,76,
1013675,1996,25,32,72,
1007387,1993,32,38,115,
1003473,1995,32,33,70,
1010460,1993,30,33,80,
75,1996,31,34,82,
1009827,1993,29,46,89,
574,1996,28,35,93,
1014299,1994,30,6,12,
1007175,1994,36,8,14,
1005255,1994,28,17,31,
1004844,1994,33,22,30,
1001239,1993,27,8,18,
274,1997,23,55,17,
1011972,1993,25,7,26,
1000429,1996,25,24,25,
390,1995,23,21,70,
1011400,1997,36,45,108,
1009331,1994,25,75,268,
1001373,1994,33,46,70,
1000946,1997,33,151,602,
1014376,1994,29,16,44,
1012282,1995,29,104,378,
1003520,1993,28,27,99,
1002018,1994,34,111,483,
856,1994,22,40,109,
1001635,1996,26,90,162,
1010130,1994,26,18,38,
1314,1993,22,42,91,
1009433,1993,26,39,141,
1000801,1994,25,108,466,
747,1996,31,40,77,
1409,1997,27,106,330,
1009549,1997,32,81,201,
651,1996,23,132,465,
1007184,1995,34,45,188,
1006075,1993,26,15,29,
1011262,1994,30,46,129,
1003076,1995,25,40,109,
1009601,1994,24,109,440,
1012405,1994,29,37,69,
1012748,1997,33,126,339,
1007590,1995,31,77,310,
1119,1993,25,140,544,
1408,1996,26,98,209,
1000273,1995,27,47,150,
1010021,1994,38,40,147,
1012405,1996,31,64,88,
518,1994,21,100,366,
1005820,1997,32,128,428,
469,1995,24,131,486,
1011722,1996,25,44,130,
1013327,1995,34,29,35,
1254,1995,29,64,174,
155,1997,25,84,222,
1007905,1997,33,82,291,
1402,1997,23,17,32,
1003554,1994,31,88,374,
1013074,1995,36,54,145,
1378,1997,22,111,380,
1011972,1995,27,56,110,
1003854,1996,29,58,172,
1010886,1994,25,95,308,
1014068,1993,28,21,57,
1486,1997,26,100,193,
798,1997,22,60,241,
1189,1995,26,113,325,
562,1997,26,162,738,
1007023,1995,32,19,61,
859,1995,21,101,356,
540,1995,25,37,120,
1009608,1994,35,103,461,
1005667,1994,25,24,39,
1006090,1997,32,107,286,
1000673,1995,26,61,137,
1001524,1993,26,47,157,
1009533,1995,22,45,146,
1013363,1995,34,80,315,
1395,1997,30,155,601,
1007264,1993,36,44,126,
933,1994,28,45,142,
1006812,1995,27,89,310,
12,1997,27,121,385,
1000207,1997,32,117,200,
1001635,1997,27,122,404,
1009959,1995,35,86,262,
1006145,1993,29,43,57,
1013077,1994,25,78,168,
1706,1995,25,29,63,
898,1995,24,30,58,
637,1996,28,25,55,
1011115,1996,25,27,77,
1002915,1993,24,82,276,
14,1997,24,110,345,
76,1994,29,24,56,
90,1995,29,29,74,
1003473,1994,31,24,65,
1010911,1993,27,15,27,
750,1997,31,33,66,
1267,1997,24,32,66,
1172,1997,22,34,80,
115,1993,26,35,91,
1005767,1995,31,56,5,
1762,1993,24,10,9,
8,1997,34,61,9,
523,1994,22,4,13,
1041,1993,22,22,20,
103,1993,22,8,17,
428,1996,21,7,18,
1008241,1995,30,57,13,
1000834,1995,22,14,40,
1013284,1997,26,32,18,
1012437,1993,25,17,46,
78,1996,26,17,40,
1010367,1994,23,19,56,
1382,1995,25,13,35,
1004939,1995,27,17,18,
1001248,1994,26,8,16,
1005013,1994,27,7,15,
1009549,1993,28,26,49,
1004301,1997,25,17,37,
1010560,1994,27,10,17,
1008015,1995,34,74,227,
1006290,1994,31,75,224,
1011039,1996,28,27,46,
561,1997,22,19,67,
1009922,1995,26,18,49,
1007877,1995,35,27,70,
1385,1995,27,69,87,
1010557,1993,33,156,682,
1403,1994,25,40,49,
1322,1997,23,44,193,
1005820,1993,28,97,284,
1012236,1996,25,46,113,
1013108,1996,29,63,76,
1013719,1994,35,82,93,
1007650,1993,29,48,175,
1006245,1996,26,13,20,
1409,1996,26,18,41,
1001989,1996,32,119,475,
1005006,1996,32,77,318,
1011400,1996,35,69,207,
1014127,1993,41,143,594,
1401,1997,34,132,511,
1000114,1995,34,78,172,
1000013,1997,28,94,273,
1010417,1997,27,84,279,
1007050,1993,24,39,112,
730,1994,24,11,31,
28,1996,27,50,98,
1001583,1993,28,103,299,
8607,1995,24,89,152,
525,1997,21,22,63,
1005014,1997,27,14,27,
281,1995,22,111,425,
230,1997,25,155,711,
1396,1993,27,88,199,
1008513,1995,36,67,217,
1012338,1996,30,122,242,
1004570,1994,24,64,264,
1008211,1997,27,92,342,
1008917,1995,26,92,355,
834,1997,25,37,99,
1166,1997,23,17,48,
1396,1995,29,59,134,
1006931,1994,29,94,378,
1004310,1993,28,112,211,
1001120,1995,28,78,157,
1239,1993,26,54,21,
1008160,1993,28,91,268,
661,1996,31,46,132,
1008164,1997,23,16,38,
1008773,1995,25,23,55,
1008474,1994,31,59,220,
546,1994,25,101,366,
1420,1997,21,19,45,
213,1995,27,114,453,
1008917,1997,28,50,122,
1011423,1995,26,17,31,
1010244,1993,33,59,156,
1004822,1993,27,71,285,
965,1996,22,91,328,
1003129,1995,29,51,154,
1002763,1996,23,22,64,
1001525,1995,29,77,220,
1012788,1997,35,16,28,
1013023,1994,32,35,150,
1007569,1996,28,104,274,
1006229,1995,30,66,180,
1434,1995,26,28,29,
72,1997,31,16,32,
1189,1993,24,24,53,
1106,1996,24,105,352,
1007023,1993,30,51,127,
1001566,1993,33,21,44,
1012788,1994,32,18,40,
1011602,1993,30,36,128,
1001007,1993,36,16,42,
1013490,1995,27,34,52,
952,1993,26,38,53,
1012084,1994,29,24,64,
1012084,1995,30,28,66,
1144,1997,29,26,65,
104,1994,28,25,73,
569,1997,29,33,55,
299,1993,24,29,59,
1012941,1993,32,32,80,
1003993,1997,27,33,80,
1012084,1996,31,35,76,
1009461,1997,31,4,7,
732,1993,28,81,3,
1589,1996,25,4,8,
1012403,1997,25,36,4,
1009328,1995,29,64,4,
1009427,1993,30,74,4,
1009771,1997,29,35,5,
289,1996,23,4,6,
990,1995,24,6,9,
1385,1994,26,4,5,
1014170,1997,33,35,6,
867,1995,26,9,7,
1010977,1995,30,8,17,
1008241,1994,29,24,6,
1003615,1995,28,55,8,
1007537,1994,29,14,14,
1007050,1997,28,4,8,
1010294,1993,23,11,16,
37,1996,23,9,35,
1009771,1995,27,17,11,
1006262,1997,26,12,10,
138,1996,26,4,10,
13,1997,22,19,43,
1013226,1997,28,13,29,
1001887,1996,32,13,12,
1006295,1996,34,13,10,
1675,1993,25,10,14,
471,1996,22,5,11,
381,1997,22,19,58,
372,1995,30,103,321,
1006099,1997,35,77,191,
1395,1994,27,57,91,
1001237,1996,23,15,14,
651,1995,22,121,405,
1000981,1995,34,4,9,
1008163,1993,25,8,15,
1000490,1993,29,25,12,
1005215,1996,28,8,12,
1009922,1994,25,6,15,
1009993,1993,31,22,61,
1005093,1995,29,15,46,
1009549,1996,31,91,273,
745,1997,21,15,51,
1005006,1994,30,95,374,
1008667,1993,23,21,44,
1001918,1997,32,108,446,
1009533,1996,23,133,410,
1010006,1993,30,45,49,
1013593,1997,31,26,74,
1009194,1995,33,34,76,
1005107,1993,31,18,70,
1013019,1995,24,21,14,
1008849,1995,27,117,303,
1008185,1993,26,8,15,
1008460,1997,25,78,276,
1012809,1994,28,26,60,
1006262,1994,23,26,86,
1001464,1996,26,55,211,
1086,1993,30,42,165,
939,1997,27,27,75,
1486,1994,23,87,144,
1002433,1995,33,115,500,
256,1993,23,19,63,
796,1996,28,27,86,
1001377,1997,25,61,214,
1012549,1994,24,82,330,
1002101,1997,28,113,397,
1010117,1993,33,72,65,
1013799,1996,31,7,11,
1001807,1993,26,70,91,
1499,1997,27,112,176,
1834,1997,31,77,239,
1007895,1993,28,59,177,
1013730,1995,28,52,123,
1009993,1996,34,56,144,
1009700,1993,35,72,239,
1001989,1994,30,51,111,
1013799,1995,30,8,15,
1001355,1996,29,129,353,
103,1994,23,80,303,
1003719,1997,38,120,331,
1006347,1995,32,42,94,
1005220,1994,29,67,138,
1012315,1994,27,52,41,
1004310,1996,31,30,60,
1012384,1995,25,94,296,
1009601,1993,23,100,340,
1009461,1995,29,16,46,
691,1996,23,9,27,
1010977,1994,29,32,85,
1009268,1995,26,104,331,
1003416,1993,32,25,66,
1013021,1994,35,96,270,
501,1997,27,47,151,
695,1997,26,78,196,
1000904,1997,33,73,188,
1009268,1996,27,122,343,
1000013,1993,24,20,67,
1006432,1994,26,36,101,
280,1994,29,93,361,
1008185,1994,27,45,145,
1007460,1994,29,95,363,
1010153,1995,38,91,279,
1000749,1994,22,28,112,
356,1997,27,30,39,
1013446,1994,28,59,163,
1014463,1993,26,141,326,
1001252,1996,25,21,39,
952,1994,27,7,16,
1010044,1993,31,78,206,
1009151,1996,30,140,606,
1001120,1993,26,78,224,
1004427,1997,35,144,553,
1014261,1996,31,13,27,
747,1995,30,18,44,
1018,1993,24,141,508,
1006197,1995,27,40,93,
359,1997,24,52,171,
1011236,1993,29,46,97,
614,1995,27,110,347,
1002600,1995,27,118,430,
1009861,1994,34,29,86,
1151,1997,28,93,289,
1012338,1994,28,73,237,
551,1995,28,37,20,
298,1997,21,12,23,
1008816,1993,26,30,61,
661,1994,29,65,204,
1013474,1997,24,12,15,
1004906,1994,28,23,18,
1009924,1993,32,103,367,
1013675,1993,22,16,28,
1006075,1996,29,143,485,
1013903,1994,25,9,25,
889,1996,25,151,530,
1013373,1995,34,72,113,
1009771,1993,25,59,29,
1007817,1993,23,14,26,
1316,1995,27,15,29,
1011608,1996,27,13,25,
1009771,1994,26,15,31,
1013299,1994,26,20,29,
981,1995,29,68,202,
1001120,1996,29,91,104,
1012084,1993,28,18,39,
1005014,1995,25,27,52,
1013077,1997,28,49,133,
1009861,1993,33,95,270,
1013284,1996,25,14,20,
287,1996,26,51,42,
1009326,1994,26,21,37,
1013978,1994,25,20,28,
299,1995,26,19,38,
1008947,1997,23,8,36,
115,1994,27,21,47,
1001646,1997,31,36,46,
1002996,1996,40,34,56,
1011608,1993,24,41,39,
1011423,1996,27,46,41,
349,1994,29,26,59,
1010560,1993,26,31,62,
1011608,1995,26,29,71,
1010179,1995,24,28,53,
1001226,1993,24,37,55,
39,1996,28,26,54,
1009465,1995,28,29,74,
952,1996,29,33,56,
1005741,1994,35,21,52,
439,1997,29,31,53,
1010179,1997,26,33,71,
90,1994,28,26,70,
1239,1997,30,30,53,
1011355,1994,30,24,70,
1010460,1995,32,31,71,
328,1996,25,34,81,
441,1997,28,34,85,
1002160,1995,32,25,1,
1013815,1997,30,61,1,
1012802,1994,30,34,2,
1000236,1993,40,64,1,
1003269,1993,29,45,1,
1008314,1993,26,23,1,
1010958,1993,34,51,1,
1013690,1993,30,65,1,
1014025,1993,28,65,1,
534,1995,24,2,3,
594,1995,24,17,1,
1002012,1995,26,4,1,
1005668,1995,31,51,2,
1006128,1995,28,19,1,
1009374,1995,35,6,1,
1014206,1995,26,9,1,
815,1996,33,34,1,
1116,1996,21,1,1,
1289,1996,28,43,1,
1001067,1996,24,27,1,
1005296,1996,24,11,1,
588,1997,26,7,1,
1188,1997,30,53,1,
1002060,1997,22,37,1,
1002312,1997,36,9,1,
1007587,1997,31,4,1,
414,1994,24,51,2,
647,1994,22,28,2,
1003257,1994,29,45,1,
1006552,1994,37,47,1,
97,1993,21,8,4,
1008092,1994,30,46,3,
1006040,1993,24,3,3,
138,1995,25,4,3,
815,1997,34,34,3,
1010567,1995,27,5,5,
1005122,1993,34,40,2,
1035,1995,27,55,2,
1005827,1997,31,12,3,
1010379,1997,23,21,2,
81,1997,25,3,5,
178,1997,24,4,5,
1003484,1993,26,29,3,
966,1995,25,3,3,
1014362,1995,29,32,3,
1008640,1997,30,73,3,
849,1994,27,49,4,
1009862,1996,26,3,7,
1001193,1997,22,4,6,
1005255,1997,31,2,4,
1003696,1994,26,3,4,
1000473,1993,36,2,5,
1006455,1993,27,4,5,
206,1997,26,32,3,
975,1996,29,70,4,
1004839,1993,26,2,3,
1139,1994,26,3,4,
1188,1994,27,32,4,
1014142,1997,30,7,3,
1009194,1997,35,4,7,
1013963,1994,34,6,6,
1014099,1996,26,10,13,
1003168,1995,34,7,2,
1007297,1993,35,18,2,
1007587,1993,27,57,3,
1009374,1993,33,73,3,
1000200,1996,24,11,5,
1001226,1996,27,48,3,
1011295,1996,24,49,4,
852,1997,23,5,3,
1271,1997,25,74,4,
1304,1997,22,56,3,
1001743,1997,24,3,4,
1013111,1994,28,10,6,
1013799,1993,28,76,5,
1005415,1995,39,45,3,
682,1997,26,55,4,
1005013,1997,30,2,4,
1001231,1994,26,10,4,
694,1996,28,70,4,
948,1996,26,61,3,
1009121,1996,25,23,3,
1001748,1995,26,13,17,
1008816,1997,30,16,29,
1008127,1996,26,10,9,
1036,1995,29,24,67,
389,1996,24,25,32,
400,1995,27,7,13,
1007856,1993,28,6,10,
1001474,1993,26,9,9,
1003696,1997,29,11,21,
1002411,1995,29,28,90,
1384,1993,25,6,8,
1188,1996,29,68,8,
1011153,1996,29,74,8,
1011516,1996,26,28,79,
1002436,1997,35,21,23,
1011039,1995,27,32,45,
1276,1997,34,71,4,
1006474,1993,26,33,7,
76,1996,31,8,6,
1012829,1996,33,132,541,
1008009,1994,28,26,36,
1000207,1994,29,26,25,
317,1996,25,15,5,
1003938,1996,27,7,10,
1001067,1997,25,36,6,
436,1994,26,48,5,
1001320,1996,27,15,25,
1010567,1997,29,59,72,
1381,1994,23,6,25,
1011101,1995,27,13,36,
1011149,1997,31,7,11,
1216,1997,24,21,67,
816,1995,28,37,111,
1007569,1995,27,12,22,
2,1994,22,5,13,
1010388,1997,28,52,139,
1000273,1997,29,47,86,
1003871,1997,22,12,41,
518,1996,23,117,266,
78,1994,24,5,14,
747,1994,29,3,7,
1004496,1995,27,104,402,
1001589,1994,33,64,233,
1008741,1994,22,38,132,
853,1996,30,104,173,
1006878,1993,26,11,32,
1008759,1997,22,15,18,
1008913,1996,23,26,9,
1000834,1997,24,53,204,
1011266,1993,25,24,48,
1376,1995,27,79,261,
1013996,1995,30,97,325,
1010388,1995,26,76,248,
1006615,1993,28,90,170,
1013718,1995,30,49,167,
190,1996,22,24,93,
1001783,1997,27,43,95,
1254,1993,27,58,154,
1001088,1996,31,92,358,
1394,1996,31,125,333,
1013226,1996,27,4,5,
1005272,1996,31,148,696,
1249,1997,26,142,487,
1009461,1994,28,10,34,
812,1996,26,6,11,
1013019,1997,26,6,13,
1011101,1994,26,57,192,
1010738,1993,33,40,159,
1408,1997,27,115,188,
1005269,1993,25,16,55,
1233,1997,31,120,422,
1005220,1996,31,85,98,
1383,1995,23,19,56,
1011317,1993,32,18,24,
1394,1994,29,66,106,
1009326,1997,29,8,11,
1003579,1996,25,6,10,
1007677,1996,30,102,181,
1007791,1997,26,9,17,
1008208,1997,34,39,96,
8607,1996,25,50,113,
1013169,1994,31,52,78,
1002578,1994,28,15,23,
1002433,1993,31,92,399,
1010006,1996,33,16,15,
182,1995,23,27,109,
1206,1995,27,112,385,
1003040,1993,35,62,170,
1006090,1993,28,112,348,
1114,1993,24,30,18,
1007655,1994,26,16,57,
1009005,1994,24,46,149,
1001,1997,28,49,117,
1007783,1994,28,36,81,
1068,1996,33,76,234,
264,1997,22,68,261,
1001908,1997,36,14,27,
1006539,1996,30,89,163,
1010977,1997,32,71,218,
1189,1994,25,79,150,
614,1994,26,46,158,
1008182,1996,25,22,59,
1003854,1997,30,60,187,
356,1995,25,77,231,
47,1994,22,31,102,
1088,1997,32,89,399,
588,1996,25,51,4,
1005992,1996,42,61,3,
216,1995,21,7,6,
1001248,1995,27,4,6,
1012906,1995,28,7,7,
1202,1997,28,3,5,
1009151,1993,27,120,470,
1008712,1994,25,80,254,
1005696,1996,29,13,16,
1011823,1994,27,46,9,
700,1995,23,11,39,
1009891,1997,25,50,174,
1007623,1994,30,85,315,
433,1997,24,106,317,
1003260,1994,25,79,203,
315,1995,23,11,5,
1000285,1995,31,34,5,
1003185,1996,31,56,5,
1008281,1994,27,35,6,
1011294,1994,30,56,5,
1004745,1997,28,14,10,
625,1996,24,14,17,
680,1997,24,101,334,
1009194,1994,32,13,36,
1006131,1997,36,50,130,
1003832,1993,30,40,76,
1008600,1993,30,105,183,
1001908,1993,32,75,131,
484,1993,24,105,409,
1379,1997,26,22,40,
956,1996,25,49,89,
1005686,1994,28,39,16,
1007711,1996,24,5,8,
730,1995,25,9,28,
1550,1997,23,17,22,
1013340,1993,29,12,39,
1249,1994,23,16,54,
1009905,1993,28,28,19,
1927,1996,24,24,87,
1006075,1997,30,80,177,
1003930,1993,25,18,34,
12,1995,25,73,248,
1009633,1995,26,24,47,
1010006,1995,32,27,33,
1000304,1993,23,15,33,
981,1997,31,49,123,
1005015,1994,22,16,44,
1001904,1993,21,38,57,
1010021,1995,39,70,202,
1013327,1994,33,8,16,
420,1996,24,6,18,
1003260,1996,27,38,84,
1004276,1994,30,26,47,
1008982,1993,27,65,11,
759,1997,21,4,7,
1009960,1995,32,62,232,
1000674,1995,23,9,19,
1003828,1994,32,90,244,
1006626,1993,26,59,163,
1001320,1995,26,19,46,
1001213,1993,26,39,11,
1108,1996,23,62,157,
1012788,1995,33,19,43,
1000881,1997,27,44,16,
1131,1995,22,9,7,
1007050,1996,27,37,94,
213,1996,28,95,324,
1013959,1996,25,47,10,
1802,1997,23,10,10,
1011289,1996,26,26,16,
902,1996,26,32,20,
1008773,1993,23,20,50,
1011602,1995,32,21,37,
1011608,1994,25,22,25,
1012191,1993,27,20,32,
1002360,1996,25,81,5,
1042,1997,21,14,57,
1014109,1995,29,19,33,
1013978,1993,24,42,13,
1139,1997,29,60,17,
1010225,1996,24,16,20,
1003185,1995,30,56,12,
1008909,1993,26,10,14,
1282,1997,31,65,16,
1013299,1993,25,18,20,
1005767,1994,30,28,31,
1628,1993,21,8,16,
1000429,1997,26,30,69,
1012191,1997,31,38,37,
453,1997,23,27,55,
299,1997,28,14,25,
1011608,1997,28,19,30,
1310,1995,23,33,61,
1010623,1997,29,4,8,
441,1994,25,24,47,
1010700,1993,25,16,34,
665,1996,33,21,49,
1009577,1993,24,16,29,
1013675,1994,23,22,46,
219,1993,26,24,47,
1116,1997,22,17,33,
1012218,1994,33,26,59,
1001213,1994,27,19,30,
1012941,1994,33,24,60,
1001646,1994,28,33,29,
1000789,1993,31,22,54,
1014109,1993,27,22,39,
1001411,1995,23,14,27,
1005827,1995,29,18,39,
1005374,1994,27,18,37,
1158,1995,22,14,34,
1003324,1995,24,19,34,
1008193,1995,27,30,78,
1011189,1994,22,16,36,
1006295,1994,32,26,68,
1005088,1994,33,25,54,
1008193,1997,29,22,47,
666,1997,28,33,75,
1163,1994,25,24,57,
1013490,1993,25,44,47,
90,1993,27,36,96,
1001646,1995,29,25,62,
1006569,1993,29,12,14,
76,1993,28,31,70,
1012191,1994,28,21,47,
178,1996,23,3,8,
1004529,1996,34,33,79,
873,1997,24,36,78,
430,1995,22,24,57,
1003920,1993,24,7,17,
430,1997,24,34,89,
1001932,1993,24,6,0,
1009258,1995,30,2,2,
217,1997,25,1,1,
1007569,1994,26,1,1,
1001474,1996,29,8,7,
204,1996,22,2,4,
1000749,1993,21,3,12,
1001444,1995,31,5,6,
1003773,1997,28,11,17,
1005144,1995,29,30,1,
1008190,1995,26,25,1,
1009427,1995,32,57,1,
1000236,1994,41,29,1,
1005176,1994,30,52,1,
667,1997,40,71,1,
760,1997,30,46,1,
1006552,1997,40,75,1,
646,1993,21,47,1,
1003257,1993,28,21,1,
574,1993,25,5,2,
1000344,1993,32,46,2,
1008475,1993,32,54,2,
805,1995,24,16,2,
