IDfg,Season,Age,G,PA,TBF
16401,2019-01-01,25,26,,530
19244,2022-01-01,28,30,,741
15038,2022-01-01,27,31,,779
15816,2021-01-01,26,58,,226
13183,2020-01-01,27,12,,276
13125,2020-01-01,29,12,,288
5420,2019-01-01,31,71,,276
15890,2022-01-01,28,19,,405
5524,2021-01-01,31,26,,613
2036,2020-01-01,32,10,,221
12730,2023-01-01,32,63,,461
1890,2022-01-01,33,63,,304
16162,2023-01-01,30,11,,253
4020,2019-01-01,34,80,,308
13293,2023-01-01,33,61,,210
27768,2023-01-01,20,19,,374
2429,2021-01-01,35,16,,341
19867,2019-01-01,23,18,,384
15816,2020-01-01,25,22,,100
20367,2023-01-01,24,68,,257
16609,2022-01-01,25,55,,248
20666,2022-01-01,27,65,,253
25385,2023-01-01,27,8,,177
8337,2021-01-01,34,57,,301
25385,2021-01-01,25,35,,307
20191,2022-01-01,26,31,,311
20468,2021-01-01,23,18,,372
3548,2020-01-01,31,24,,92
7531,2022-01-01,35,58,,272
19569,2022-01-01,27,45,,210
19291,2020-01-01,24,12,,291
27463,2021-01-01,22,54,,230
7005,2022-01-01,33,50,,182
14986,2022-01-01,30,57,,235
15761,2022-01-01,27,62,,231
7448,2019-01-01,33,19,,366
18655,2023-01-01,29,70,,260
15440,2021-01-01,30,15,,337
13774,2022-01-01,28,20,,313
15488,2022-01-01,27,19,,413
12988,2021-01-01,31,71,,266
21224,2022-01-01,26,11,,227
14524,2019-01-01,25,70,,299
21212,2023-01-01,28,24,,581
15423,2023-01-01,32,34,,641
19876,2023-01-01,29,60,,254
5372,2021-01-01,32,22,,458
11752,2019-01-01,27,70,,315
16561,2021-01-01,27,23,,488
16502,2021-01-01,29,30,,653
19911,2021-01-01,23,23,,413
15541,2021-01-01,30,80,,326
19349,2023-01-01,26,68,,270
11760,2022-01-01,33,22,,447
3542,2019-01-01,30,23,,555
22201,2023-01-01,24,27,,582
1247,2019-01-01,33,73,,283
12863,2021-01-01,31,60,,222
18806,2021-01-01,30,62,,267
12304,2020-01-01,31,11,,261
15734,2020-01-01,24,9,,215
4264,2019-01-01,34,66,,284
3096,2019-01-01,31,62,,263
12863,2019-01-01,29,70,,285
12972,2021-01-01,28,20,,460
13470,2021-01-01,27,47,,195
13619,2022-01-01,29,23,,478
27552,2022-01-01,24,19,,464
7982,2022-01-01,34,73,,275
15507,2023-01-01,28,57,,235
20373,2023-01-01,24,52,,211
13942,2023-01-01,33,57,,292
19804,2022-01-01,27,66,,291
16207,2020-01-01,27,11,,242
19291,2021-01-01,25,23,,523
17149,2021-01-01,28,22,,410
15423,2019-01-01,28,18,,409
15042,2023-01-01,31,69,,215
16094,2021-01-01,27,26,,315
14765,2020-01-01,23,11,,224
12777,2019-01-01,29,66,,304
18655,2021-01-01,27,61,,221
17186,2019-01-01,26,14,,313
11861,2022-01-01,30,67,,237
17998,2023-01-01,29,49,,184
23920,2022-01-01,23,13,,268
12857,2023-01-01,32,39,,207
18384,2022-01-01,28,60,,229
14843,2019-01-01,27,73,,343
19225,2022-01-01,27,25,,440
4505,2019-01-01,33,23,,504
17594,2019-01-01,23,11,,227
17780,2023-01-01,28,42,,172
16258,2019-01-01,25,58,,262
7410,2019-01-01,36,31,,678
1943,2021-01-01,37,30,,697
14765,2023-01-01,26,21,,482
18331,2021-01-01,27,24,,502
6895,2019-01-01,31,32,,592
15734,2021-01-01,25,26,,613
16122,2021-01-01,28,62,,253
14332,2023-01-01,29,69,,287
27458,2021-01-01,32,27,,452
20492,2021-01-01,24,30,,612
17425,2021-01-01,28,29,,590
21992,2022-01-01,24,68,,286
8048,2019-01-01,29,63,,257
8241,2023-01-01,38,62,,269
20253,2023-01-01,28,71,,274
6397,2022-01-01,32,22,,453
19879,2023-01-01,27,21,,463
16256,2023-01-01,30,29,,677
19312,2019-01-01,24,23,,443
13758,2019-01-01,28,58,,238
16122,2023-01-01,30,59,,248
25679,2023-01-01,25,57,,276
16258,2021-01-01,27,62,,242
19479,2022-01-01,27,20,,407
19716,2023-01-01,25,9,,187
11682,2019-01-01,27,48,,200
19574,2023-01-01,26,27,,147
17639,2023-01-01,28,69,,326
17490,2021-01-01,24,71,,296
16977,2021-01-01,29,23,,405
19479,2020-01-01,25,12,,312
19569,2021-01-01,26,61,,237
15288,2021-01-01,30,72,,286
17130,2019-01-01,29,68,,279
17734,2023-01-01,28,62,,234
19769,2023-01-01,28,48,,199
14874,2023-01-01,31,70,,268
9323,2020-01-01,30,11,,295
17998,2022-01-01,28,24,,87
12049,2021-01-01,31,32,,785
19403,2023-01-01,29,66,,246
14168,2022-01-01,28,32,,753
19316,2022-01-01,27,29,,661
8779,2023-01-01,36,23,,490
6655,2023-01-01,35,71,,278
13649,2021-01-01,28,69,,292
19206,2022-01-01,27,27,,596
4153,2019-01-01,33,24,,594
13649,2022-01-01,29,62,,260
5401,2019-01-01,31,23,,383
20633,2021-01-01,30,29,,666
15873,2023-01-01,31,37,,499
9784,2021-01-01,33,40,,617
1247,2022-01-01,36,66,,258
6397,2021-01-01,31,24,,441
13799,2019-01-01,27,46,,487
12880,2023-01-01,33,27,,629
15514,2021-01-01,30,53,,222
19996,2022-01-01,27,46,,201
15145,2023-01-01,32,75,,279
14771,2023-01-01,32,66,,273
3096,2022-01-01,34,65,,260
15488,2020-01-01,25,12,,303
17282,2022-01-01,26,25,,494
14168,2020-01-01,26,12,,271
14374,2020-01-01,26,11,,238
8246,2021-01-01,34,35,,455
25918,2023-01-01,25,25,,287
13394,2023-01-01,32,62,,248
18000,2021-01-01,23,25,,495
17594,2021-01-01,25,23,,470
3192,2019-01-01,34,68,,229
4264,2021-01-01,36,64,,265
17130,2020-01-01,30,22,,91
15423,2022-01-01,31,16,,310
12918,2019-01-01,26,66,,317
7005,2023-01-01,34,65,,268
15873,2020-01-01,28,11,,222
18694,2019-01-01,21,9,,208
15291,2019-01-01,27,25,,505
19951,2020-01-01,22,6,,138
19261,2023-01-01,28,39,,239
7550,2021-01-01,34,62,,239
5615,2023-01-01,35,59,,238
19618,2023-01-01,26,65,,285
30122,2023-01-01,23,16,,345
18548,2023-01-01,26,56,,223
3096,2023-01-01,35,51,,188
11384,2019-01-01,29,72,,248
12804,2021-01-01,28,48,,195
14120,2020-01-01,26,11,,227
15823,2023-01-01,27,28,,379
14993,2019-01-01,26,61,,310
14078,2021-01-01,29,29,,528
9111,2020-01-01,30,23,,86
14857,2022-01-01,31,69,,243
5372,2020-01-01,31,5,,111
20369,2022-01-01,24,12,,263
16358,2020-01-01,25,10,,201
13761,2023-01-01,32,64,,338
8048,2023-01-01,33,60,,226
1943,2023-01-01,39,30,,593
20633,2020-01-01,29,9,,194
20151,2020-01-01,24,27,,109
11847,2019-01-01,33,58,,216
11209,2021-01-01,30,42,,145
10058,2021-01-01,30,69,,264
18413,2022-01-01,27,29,,681
14875,2019-01-01,27,28,,646
19979,2021-01-01,26,25,,598
8004,2019-01-01,30,70,,327
14843,2022-01-01,30,18,,411
15474,2023-01-01,28,33,,794
15873,2022-01-01,30,30,,671
15423,2021-01-01,30,30,,558
19614,2022-01-01,26,66,,234
21132,2022-01-01,25,59,,255
17968,2022-01-01,25,52,,328
21690,2023-01-01,25,22,,434
15046,2019-01-01,26,50,,214
11828,2023-01-01,34,19,,411
13911,2019-01-01,29,49,,223
19249,2022-01-01,27,54,,207
22713,2021-01-01,24,24,,358
9132,2022-01-01,32,20,,460
19374,2022-01-01,27,12,,274
12718,2022-01-01,29,22,,455
13834,2021-01-01,29,32,,517
18325,2022-01-01,27,31,,449
5358,2021-01-01,32,67,,266
17130,2023-01-01,33,58,,231
18403,2022-01-01,26,50,,215
2233,2020-01-01,38,10,,262
7146,2021-01-01,34,54,,210
17496,2019-01-01,25,65,,290
21101,2023-01-01,27,55,,239
12800,2019-01-01,29,51,,280
15047,2022-01-01,30,41,,442
16610,2022-01-01,29,22,,86
18335,2021-01-01,27,64,,264
10657,2022-01-01,30,59,,230
25377,2020-01-01,23,12,,263
30279,2023-01-01,23,18,,371
19409,2022-01-01,27,29,,671
13449,2022-01-01,31,66,,274
13050,2023-01-01,33,19,,419
10836,2019-01-01,30,17,,361
26231,2023-01-01,27,59,,324
5448,2021-01-01,37,30,,133
18548,2022-01-01,25,57,,245
21029,2023-01-01,25,59,,255
19742,2021-01-01,26,60,,247
11804,2019-01-01,30,68,,275
7803,2021-01-01,34,68,,225
19680,2020-01-01,21,7,,158
17998,2021-01-01,27,47,,189
12095,2023-01-01,32,73,,282
20153,2022-01-01,26,47,,306
20302,2023-01-01,27,27,,492
18337,2020-01-01,29,19,,58
13346,2023-01-01,32,73,,252
20151,2022-01-01,26,38,,160
15451,2020-01-01,28,29,,121
15507,2022-01-01,27,38,,157
15047,2019-01-01,27,9,,174
9817,2019-01-01,36,65,,249
19716,2019-01-01,21,14,,141
12988,2019-01-01,29,77,,225
17735,2021-01-01,26,41,,451
14814,2022-01-01,31,44,,199
6941,2019-01-01,35,71,,278
16256,2020-01-01,27,13,,304
14993,2023-01-01,30,63,,299
10547,2021-01-01,32,28,,116
17359,2021-01-01,28,61,,209
16502,2020-01-01,28,11,,234
12970,2020-01-01,27,8,,166
5003,2019-01-01,32,76,,282
15046,2023-01-01,30,64,,261
19206,2019-01-01,24,33,,757
10130,2019-01-01,31,32,,835
13684,2019-01-01,26,64,,269
11760,2023-01-01,34,41,,626
15288,2022-01-01,31,77,,293
19951,2022-01-01,24,22,,493
9323,2023-01-01,33,32,,790
7146,2019-01-01,32,69,,304
17479,2021-01-01,25,17,,322
16561,2023-01-01,29,27,,603
17871,2023-01-01,29,74,,318
19979,2019-01-01,24,21,,475
14993,2022-01-01,29,69,,290
20253,2022-01-01,27,65,,290
19343,2023-01-01,28,58,,242
19932,2023-01-01,27,71,,294
20000,2022-01-01,27,23,,423
18679,2019-01-01,23,39,,382
16977,2019-01-01,27,26,,636
17030,2019-01-01,23,32,,541
12777,2022-01-01,32,76,,288
14814,2019-01-01,28,73,,288
6655,2022-01-01,34,63,,260
12774,2019-01-01,28,56,,245
6632,2019-01-01,32,23,,341
13345,2021-01-01,29,53,,261
6398,2019-01-01,29,65,,266
21741,2023-01-01,25,32,,449
11710,2019-01-01,31,61,,249
16703,2023-01-01,31,69,,303
15042,2021-01-01,29,61,,210
22810,2022-01-01,22,21,,408
14542,2023-01-01,30,63,,281
17149,2023-01-01,30,20,,444
17859,2021-01-01,26,29,,519
17489,2022-01-01,29,23,,459
15440,2023-01-01,32,15,,303
16561,2022-01-01,28,33,,529
13763,2021-01-01,29,57,,219
4806,2019-01-01,39,13,,242
8337,2022-01-01,35,50,,251
16587,2023-01-01,29,69,,262
18337,2023-01-01,32,35,,141
12095,2022-01-01,31,61,,247
9132,2020-01-01,30,9,,199
8223,2021-01-01,33,24,,409
17585,2019-01-01,23,15,,325
9939,2019-01-01,34,62,,227
14295,2022-01-01,30,56,,223
18684,2020-01-01,24,7,,172
13594,2023-01-01,30,60,,201
13892,2023-01-01,33,65,,249
13360,2019-01-01,27,59,,258
13594,2019-01-01,26,57,,262
21224,2021-01-01,25,20,,379
19677,2023-01-01,28,69,,250
5448,2019-01-01,35,48,,337
16137,2019-01-01,26,7,,158
11964,2019-01-01,29,38,,231
16727,2023-01-01,31,28,,109
15947,2022-01-01,30,59,,224
14710,2020-01-01,26,26,,110
12297,2020-01-01,30,23,,93
12988,2022-01-01,32,64,,243
19493,2022-01-01,27,54,,202
17359,2019-01-01,26,52,,194
18413,2019-01-01,24,9,,167
19867,2020-01-01,24,11,,238
20000,2021-01-01,26,44,,224
9761,2023-01-01,35,42,,168
23550,2022-01-01,24,27,,475
4676,2020-01-01,36,9,,170
17369,2019-01-01,24,51,,280
16511,2020-01-01,27,10,,193
21446,2023-01-01,26,10,,201
18297,2022-01-01,31,25,,100
10061,2022-01-01,34,60,,219
20099,2022-01-01,26,5,,93
9866,2019-01-01,32,71,,229
14677,2022-01-01,27,51,,259
17735,2019-01-01,24,13,,235
10021,2020-01-01,32,12,,239
20422,2022-01-01,25,31,,164
10756,2019-01-01,30,65,,252
14524,2023-01-01,29,57,,233
11760,2020-01-01,31,7,,111
6483,2021-01-01,35,74,,308
22361,2023-01-01,27,58,,240
19795,2022-01-01,27,29,,485
25942,2023-01-01,24,63,,237
9434,2019-01-01,31,19,,487
16502,2023-01-01,31,25,,377
10811,2019-01-01,27,21,,491
13470,2023-01-01,29,67,,258
10078,2021-01-01,34,59,,266
3132,2021-01-01,36,62,,225
14739,2022-01-01,28,21,,467
11804,2023-01-01,34,71,,273
23798,2020-01-01,25,10,,200
12317,2023-01-01,32,26,,517
9323,2022-01-01,32,31,,713
17732,2022-01-01,27,50,,280
10603,2021-01-01,32,9,,183
10133,2021-01-01,33,71,,266
17874,2023-01-01,28,12,,266
20191,2023-01-01,27,22,,304
22543,2023-01-01,22,23,,460
11490,2019-01-01,26,27,,605
16258,2023-01-01,29,61,,267
15873,2019-01-01,27,5,,109
14120,2022-01-01,28,8,,195
8241,2022-01-01,37,58,,264
14527,2022-01-01,29,67,,298
10058,2020-01-01,29,21,,121
22387,2023-01-01,25,60,,367
12680,2019-01-01,30,61,,225
12880,2020-01-01,30,13,,260
22201,2022-01-01,23,16,,309
19360,2023-01-01,28,50,,251
21537,2022-01-01,25,27,,600
22286,2022-01-01,24,23,,477
20369,2021-01-01,23,18,,385
7196,2020-01-01,34,28,,112
3240,2019-01-01,31,66,,245
6399,2020-01-01,31,29,,123
13435,2021-01-01,30,63,,244
16400,2023-01-01,29,68,,278
15764,2020-01-01,31,10,,197
18679,2020-01-01,24,15,,125
19959,2020-01-01,22,12,,248
19979,2022-01-01,27,25,,568
21504,2023-01-01,26,24,,530
20276,2020-01-01,21,6,,146
22294,2023-01-01,23,22,,275
14527,2021-01-01,28,33,,555
23798,2019-01-01,24,9,,118
16233,2021-01-01,27,23,,128
7146,2022-01-01,35,25,,97
14646,2019-01-01,26,31,,140
5640,2020-01-01,35,26,,98
27779,2022-01-01,23,10,,227
20367,2022-01-01,23,46,,197
11674,2019-01-01,27,7,,158
10061,2021-01-01,33,58,,205
20186,2019-01-01,23,13,,216
7882,2020-01-01,33,12,,191
23221,2023-01-01,26,18,,302
13183,2023-01-01,30,18,,377
11426,2020-01-01,31,20,,73
10745,2020-01-01,30,23,,91
15291,2020-01-01,28,11,,178
17722,2023-01-01,29,31,,148
19531,2022-01-01,26,60,,256
19362,2020-01-01,25,8,,116
19479,2021-01-01,26,21,,498
13761,2022-01-01,31,60,,279
19278,2021-01-01,25,22,,496
9434,2021-01-01,33,32,,720
13896,2022-01-01,27,33,,590
13403,2019-01-01,29,22,,407
12917,2022-01-01,29,29,,595
26253,2023-01-01,25,29,,619
4806,2023-01-01,43,32,,660
19883,2022-01-01,26,71,,271
22051,2021-01-01,26,27,,193
13761,2021-01-01,30,68,,337
23293,2021-01-01,24,65,,281
10591,2023-01-01,33,55,,208
6902,2021-01-01,30,36,,509
15846,2019-01-01,27,21,,462
7274,2021-01-01,37,67,,355
1581,2019-01-01,32,63,,260
15734,2022-01-01,26,35,,617
18323,2023-01-01,29,44,,215
30115,2022-01-01,31,45,,191
17496,2021-01-01,27,61,,233
13549,2021-01-01,31,64,,251
19879,2022-01-01,26,32,,247
18403,2023-01-01,27,70,,262
13218,2022-01-01,29,67,,276
21205,2021-01-01,26,56,,235
15451,2021-01-01,29,72,,315
3184,2021-01-01,35,39,,326
13164,2022-01-01,29,17,,391
26285,2023-01-01,25,17,,381
22815,2021-01-01,21,19,,333
12022,2019-01-01,29,54,,310
13361,2022-01-01,31,15,,207
6627,2019-01-01,33,58,,242
6661,2019-01-01,30,62,,249
19320,2023-01-01,30,9,,195
19388,2019-01-01,25,11,,163
10133,2022-01-01,34,70,,268
25174,2022-01-01,28,64,,272
17369,2021-01-01,26,66,,264
22487,2022-01-01,24,21,,242
16400,2021-01-01,27,20,,222
5448,2022-01-01,38,60,,292
11189,2023-01-01,31,8,,162
13619,2023-01-01,30,40,,367
21318,2021-01-01,25,18,,379
24586,2022-01-01,25,23,,509
19312,2023-01-01,28,19,,444
12972,2019-01-01,26,27,,295
18525,2019-01-01,23,14,,326
24937,2021-01-01,25,16,,84
27581,2022-01-01,24,6,,132
16647,2021-01-01,29,36,,134
7550,2020-01-01,33,24,,79
14966,2019-01-01,26,56,,246
12808,2020-01-01,29,8,,162
9756,2019-01-01,31,20,,157
13758,2021-01-01,30,64,,254
15514,2022-01-01,31,65,,285
16977,2022-01-01,30,30,,372
13346,2022-01-01,31,67,,272
17611,2022-01-01,29,47,,203
18064,2020-01-01,27,23,,96
11589,2022-01-01,30,21,,432
6345,2019-01-01,30,23,,526
17878,2022-01-01,26,63,,255
17995,2020-01-01,23,13,,246
15906,2019-01-01,23,12,,124
17677,2023-01-01,30,3,,55
9761,2021-01-01,33,48,,182
4806,2020-01-01,40,8,,156
13942,2020-01-01,30,16,,129
16835,2023-01-01,31,55,,216
19853,2021-01-01,26,22,,275
17149,2022-01-01,29,15,,298
12361,2021-01-01,33,42,,172
13801,2019-01-01,28,30,,130
19409,2020-01-01,25,7,,142
14682,2019-01-01,26,47,,296
23735,2023-01-01,26,6,,115
13435,2023-01-01,32,67,,277
9784,2020-01-01,32,14,,213
20167,2021-01-01,23,9,,155
25007,2023-01-01,27,56,,217
11804,2020-01-01,31,24,,103
11487,2021-01-01,29,52,,207
11426,2019-01-01,30,46,,455
14212,2022-01-01,28,56,,219
23150,2023-01-01,27,16,,236
5448,2023-01-01,39,36,,144
13758,2020-01-01,29,22,,92
12575,2023-01-01,33,32,,172
18376,2022-01-01,28,6,,124
5640,2019-01-01,34,53,,241
13394,2022-01-01,31,56,,220
6984,2021-01-01,34,34,,135
17192,2020-01-01,26,12,,81
7005,2020-01-01,31,23,,91
19320,2021-01-01,28,11,,157
19350,2020-01-01,24,4,,83
17578,2020-01-01,26,11,,205
17793,2019-01-01,25,51,,218
16233,2020-01-01,26,13,,141
6316,2022-01-01,35,65,,272
14857,2021-01-01,30,57,,177
31757,2023-01-01,24,10,,139
15947,2019-01-01,27,63,,327
15488,2019-01-01,24,25,,582
20418,2021-01-01,25,26,,448
21318,2023-01-01,27,25,,567
22267,2021-01-01,24,31,,634
15043,2021-01-01,29,71,,310
18333,2019-01-01,25,17,,349
20000,2023-01-01,28,25,,470
1247,2021-01-01,35,69,,276
11189,2019-01-01,27,33,,516
19647,2020-01-01,25,23,,109
15823,2019-01-01,23,29,,146
17998,2020-01-01,26,27,,117
26108,2022-01-01,23,47,,457
10233,2021-01-01,33,61,,243
15009,2022-01-01,30,66,,268
20070,2022-01-01,25,20,,349
7754,2020-01-01,35,11,,257
18064,2021-01-01,28,65,,297
1890,2023-01-01,34,50,,218
17464,2020-01-01,23,27,,125
20423,2023-01-01,27,49,,263
20203,2022-01-01,26,50,,256
20369,2023-01-01,25,15,,316
4338,2019-01-01,29,38,,324
3950,2019-01-01,29,50,,229
13394,2019-01-01,28,50,,201
18318,2019-01-01,25,16,,335
23429,2023-01-01,27,32,,735
19403,2019-01-01,25,51,,207
16980,2019-01-01,26,13,,260
18674,2022-01-01,25,27,,188
15010,2021-01-01,29,27,,101
16350,2023-01-01,29,38,,152
11836,2020-01-01,27,11,,225
18064,2023-01-01,30,68,,274
15541,2023-01-01,32,68,,309
7738,2021-01-01,32,19,,402
13543,2020-01-01,27,11,,203
21652,2023-01-01,26,59,,252
11753,2019-01-01,27,73,,260
17606,2021-01-01,24,36,,424
14814,2023-01-01,32,71,,309
8223,2020-01-01,32,10,,202
25756,2022-01-01,24,39,,222
7531,2019-01-01,32,35,,317
17479,2020-01-01,24,9,,170
3542,2020-01-01,31,12,,242
21318,2022-01-01,26,15,,200
11589,2019-01-01,27,24,,369
15467,2023-01-01,31,10,,215
21537,2021-01-01,24,15,,311
21446,2022-01-01,25,20,,428
15832,2021-01-01,28,52,,215
11682,2021-01-01,29,16,,363
12095,2020-01-01,29,14,,60
18251,2021-01-01,28,26,,82
16408,2020-01-01,24,15,,80
23293,2020-01-01,23,21,,92
4776,2019-01-01,32,5,,108
27458,2020-01-01,31,8,,154
11156,2020-01-01,31,5,,125
13394,2020-01-01,29,25,,98
13549,2020-01-01,30,24,,93
13475,2020-01-01,27,14,,116
3096,2020-01-01,32,27,,102
15541,2022-01-01,31,68,,319
14506,2019-01-01,26,27,,131
13403,2020-01-01,30,25,,115
16918,2021-01-01,27,13,,275
14542,2021-01-01,28,64,,270
21448,2022-01-01,25,14,,269
14375,2022-01-01,30,60,,196
7803,2019-01-01,32,53,,235
19453,2019-01-01,24,28,,427
17639,2022-01-01,27,38,,191
6661,2020-01-01,31,21,,90
25880,2022-01-01,23,7,,80
4185,2020-01-01,32,24,,100
11752,2021-01-01,29,71,,261
10078,2020-01-01,33,17,,82
17192,2022-01-01,28,42,,250
13932,2021-01-01,30,9,,88
12918,2020-01-01,27,16,,73
18864,2023-01-01,26,14,,220
18000,2020-01-01,22,8,,127
21205,2022-01-01,27,47,,188
19677,2022-01-01,27,64,,263
7410,2020-01-01,37,9,,196
7982,2019-01-01,31,44,,189
14986,2020-01-01,28,16,,57
23363,2023-01-01,27,25,,127
14542,2019-01-01,26,71,,308
17170,2023-01-01,28,69,,216
13761,2020-01-01,29,27,,131
1514,2019-01-01,37,67,,173
21390,2021-01-01,25,5,,100
21290,2022-01-01,26,47,,187
6562,2020-01-01,32,10,,226
17186,2021-01-01,28,22,,209
10430,2019-01-01,29,58,,260
20395,2020-01-01,24,10,,170
2429,2019-01-01,33,7,,168
19362,2021-01-01,26,24,,427
23443,2023-01-01,27,54,,205
25327,2023-01-01,23,32,,127
10061,2023-01-01,35,66,,236
20517,2021-01-01,24,34,,141
19374,2020-01-01,25,8,,147
15551,2023-01-01,32,69,,269
18356,2020-01-01,23,7,,132
23313,2023-01-01,25,9,,179
16110,2019-01-01,27,13,,203
12828,2019-01-01,29,37,,210
17871,2022-01-01,28,34,,160
11189,2020-01-01,28,9,,154
12857,2019-01-01,28,55,,271
12804,2020-01-01,27,18,,107
14524,2022-01-01,28,39,,198
19848,2019-01-01,22,29,,147
21366,2021-01-01,25,6,,111
2520,2023-01-01,36,32,,808
13942,2021-01-01,31,61,,313
15467,2021-01-01,29,25,,585
6902,2023-01-01,32,35,,608
7410,2021-01-01,38,30,,671
6398,2021-01-01,31,68,,266
7115,2021-01-01,36,67,,304
20302,2020-01-01,24,10,,205
23429,2022-01-01,26,17,,288
12763,2023-01-01,32,38,,173
12272,2019-01-01,29,29,,482
14975,2022-01-01,29,27,,617
13892,2022-01-01,32,65,,242
19899,2022-01-01,26,29,,236
8823,2019-01-01,32,50,,219
14375,2019-01-01,27,69,,246
17606,2020-01-01,23,12,,214
13684,2021-01-01,28,39,,491
9761,2019-01-01,31,55,,226
16794,2019-01-01,26,49,,266
19756,2019-01-01,35,62,,233
9111,2023-01-01,33,60,,236
13942,2019-01-01,29,9,,65
12297,2019-01-01,29,55,,209
12178,2021-01-01,29,34,,135
20185,2022-01-01,25,35,,157
18519,2021-01-01,25,57,,207
18282,2019-01-01,26,53,,206
17796,2022-01-01,28,67,,292
19388,2021-01-01,27,15,,239
11804,2021-01-01,32,74,,310
6399,2021-01-01,32,67,,265
7115,2020-01-01,35,23,,106
15240,2019-01-01,27,56,,268
5257,2019-01-01,29,48,,356
29839,2023-01-01,23,13,,248
4153,2020-01-01,34,9,,190
21850,2023-01-01,25,51,,240
26260,2022-01-01,24,4,,98
19876,2019-01-01,25,25,,96
10197,2023-01-01,32,36,,163
19716,2020-01-01,22,12,,224
15068,2020-01-01,26,24,,113
19362,2022-01-01,27,45,,329
16814,2022-01-01,32,55,,199
17759,2023-01-01,29,30,,117
15690,2023-01-01,31,31,,132
12572,2020-01-01,32,27,,107
14843,2020-01-01,28,18,,147
13580,2023-01-01,31,64,,247
15541,2020-01-01,29,29,,123
12988,2023-01-01,33,63,,224
21649,2023-01-01,24,23,,495
20531,2022-01-01,26,21,,334
21455,2022-01-01,24,28,,587
5003,2020-01-01,33,21,,84
15541,2019-01-01,28,17,,70
19754,2021-01-01,25,2,,47
13259,2021-01-01,31,27,,134
6941,2020-01-01,36,22,,96
19962,2022-01-01,24,7,,135
13594,2021-01-01,28,49,,197
19618,2019-01-01,22,29,,110
17964,2021-01-01,27,9,,157
8779,2022-01-01,35,9,,159
15015,2020-01-01,25,15,,86
17859,2022-01-01,27,6,,52
7803,2022-01-01,35,55,,222
16814,2019-01-01,29,46,,161
22310,2021-01-01,22,15,,134
4301,2020-01-01,32,23,,86
15855,2020-01-01,28,22,,102
19487,2019-01-01,23,11,,202
24933,2023-01-01,27,27,,160
13449,2020-01-01,29,21,,91
9803,2021-01-01,32,9,,186
12857,2022-01-01,31,50,,269
19874,2023-01-01,27,15,,262
6345,2022-01-01,33,25,,437
18356,2021-01-01,24,13,,250
7731,2019-01-01,32,47,,217
17995,2019-01-01,22,8,,174
13619,2021-01-01,28,16,,168
6893,2020-01-01,34,12,,277
17192,2023-01-01,29,30,,192
22175,2021-01-01,23,9,,182
14916,2020-01-01,28,8,,174
13287,2020-01-01,30,18,,65
11847,2020-01-01,34,19,,66
9013,2020-01-01,35,9,,53
15890,2019-01-01,25,3,,48
11426,2021-01-01,32,27,,102
3281,2019-01-01,35,28,,96
19349,2022-01-01,25,37,,142
16561,2020-01-01,26,14,,119
3240,2020-01-01,32,20,,76
13485,2019-01-01,26,23,,94
26048,2023-01-01,25,4,,82
19716,2021-01-01,23,5,,93
17859,2020-01-01,25,6,,87
14552,2021-01-01,26,59,,271
16933,2020-01-01,25,6,,106
19876,2022-01-01,28,30,,124
19225,2021-01-01,26,21,,197
18790,2021-01-01,28,6,,117
19268,2021-01-01,25,11,,218
5615,2020-01-01,32,25,,110
17679,2019-01-01,25,5,,75
21455,2020-01-01,22,10,,222
19244,2023-01-01,29,24,,336
17018,2019-01-01,25,10,,203
21527,2023-01-01,26,18,,90
15684,2019-01-01,24,65,,319
17611,2021-01-01,28,43,,194
21238,2023-01-01,27,6,,141
19345,2022-01-01,26,8,,172
9761,2022-01-01,34,43,,170
16918,2022-01-01,28,26,,174
6249,2021-01-01,33,9,,166
16918,2020-01-01,26,12,,236
7608,2020-01-01,33,9,,181
1890,2019-01-01,30,2,,33
15068,2022-01-01,28,33,,135
13684,2020-01-01,27,17,,61
12800,2021-01-01,31,38,,147
15761,2023-01-01,28,59,,238
14646,2020-01-01,27,19,,74
18088,2019-01-01,25,18,,104
15231,2020-01-01,27,11,,101
21455,2023-01-01,25,3,,68
1157,2020-01-01,33,24,,102
16703,2020-01-01,28,8,,55
24604,2023-01-01,26,24,,149
19200,2021-01-01,25,26,,110
10354,2019-01-01,28,37,,251
5615,2022-01-01,34,68,,263
25386,2023-01-01,25,25,,372
7274,2019-01-01,35,76,,339
12808,2022-01-01,31,23,,485
5524,2022-01-01,32,30,,698
18282,2021-01-01,28,58,,269
17277,2019-01-01,23,37,,205
16943,2019-01-01,26,55,,293
19677,2021-01-01,26,62,,276
21455,2021-01-01,23,29,,556
22276,2022-01-01,25,68,,289
15594,2019-01-01,28,55,,231
20203,2023-01-01,27,61,,299
12575,2019-01-01,29,46,,348
6107,2023-01-01,33,50,,257
18331,2022-01-01,28,26,,577
18152,2021-01-01,26,66,,236
404,2019-01-01,38,23,,468
17586,2021-01-01,26,62,,251
20203,2021-01-01,25,18,,379
16588,2019-01-01,26,34,,181
12760,2021-01-01,30,44,,225
11861,2023-01-01,31,56,,222
12730,2022-01-01,31,47,,448
12447,2021-01-01,31,46,,195
19614,2023-01-01,27,65,,247
19804,2023-01-01,28,46,,186
18323,2021-01-01,27,63,,257
8410,2021-01-01,32,53,,269
12095,2021-01-01,30,62,,237
17586,2022-01-01,27,67,,289
20099,2020-01-01,24,12,,245
