player_name,team,fa_class,position,minor_league_level
Luis Mateo,St. Louis Cardinals,2015,SS,AAA
Greg Miclat,St. Louis Cardinals,2015,SS,AAA
Ildemaro Vargas,St. Louis Cardinals,2015,SS,AA
Josh Geer,San Diego Padres,2015,RHP,AA
Luis Hernandez,San Diego Padres,2015,RHP,R
Michael Nix,San Diego Padres,2015,RHP,AAA
Jason Lane,San Diego Padres,2015,LHP,AAA
Cody Overbeck,San Diego Padres,2015,1B,AA
Benji Gonzalez,San Diego Padres,2015,2B,Hi A
Alex Castellanos,San Diego Padres,2015,3B,AAA
Jonathan Galvez,San Diego Padres,2015,3B,AAA
Brian Bixler,San Diego Padres,2015,SS,AAA
Niko Gallego,San Diego Padres,2015,SS,Hi A
Tyler Greene,San Diego Padres,2015,SS,AAA
Jeudy Valdez,San Diego Padres,2015,SS,Hi A
Travis Buck,San Diego Padres,2015,OF,AAA
Jason Berken,San Francisco Giants,2015,RHP,AAA
Mitchell Boggs,San Francisco Giants,2015,RHP,AAA
Mike Broadway,San Francisco Giants,2015,RHP,AAA
Jorge Bucardo,San Francisco Giants,2015,RHP,Hi A
Andrew Carignan,San Francisco Giants,2015,RHP,AAA
Jose Casilla,San Francisco Giants,2015,RHP,AA
Shane Loux,San Francisco Giants,2015,RHP,AAA
Edwin Quirarte,San Francisco Giants,2015,RHP,AA
Adam Reifer,San Francisco Giants,2015,RHP,AAA
Sandy Rosario,San Francisco Giants,2015,RHP,AAA
Jose De Paula,San Francisco Giants,2015,LHP,AAA
Tyler LaTorre,San Francisco Giants,2015,C,AA
Jesus Navarro,San Francisco Giants,2015,C,Hi A
Guillermo Quiroz,San Francisco Giants,2015,C,AAA
Eliezer Zambrano,San Francisco Giants,2015,C,AA
Mark Minicozzi,San Francisco Giants,2015,1B,AAA
Skyler Stromsmoe,San Francisco Giants,2015,2B,AA
Mario Lisson,San Francisco Giants,2015,3B,AA
Nick Noonan,San Francisco Giants,2015,SS,AAA
Tyler Graham,San Francisco Giants,2015,OF,AA
Javier Herrera,San Francisco Giants,2015,OF,AAA
Blake Beavan,Seattle Mariners,2015,RHP,AAA
Moises Hernandez,Seattle Mariners,2015,RHP,AA
Luis Jimenez,Seattle Mariners,2015,RHP,DSL
Logan Kensing,Seattle Mariners,2015,RHP,AAA
Ricardo Pereira,Seattle Mariners,2015,RHP,Lo A
Stephen Shackleford,Seattle Mariners,2015,RHP,AA
Joselito Cano,Seattle Mariners,2015,LHP,R
Nick Hill,Seattle Mariners,2015,LHP,AA
Leury Bonilla,Seattle Mariners,2015,3B,AAA
Nate Tenbrink,Seattle Mariners,2015,3B,AAA
Gabriel Noriega,Seattle Mariners,2015,SS,AAA
Xavier Avery,Seattle Mariners,2015,OF,AAA
Burt Reynolds,Seattle Mariners,2015,OF,Hi A
Mike Colla,Tampa Bay Rays,2015,RHP,AA
Santiago Garrido,Tampa Bay Rays,2015,RHP,AA
Josh Lueke,Tampa Bay Rays,2015,RHP,AAA
Victor Mateo,Tampa Bay Rays,2015,RHP,AA
Doug Mathis,Tampa Bay Rays,2015,RHP,AAA
Eduar Quinonez,Tampa Bay Rays,2015,RHP,Lo A
Bryce Stowell,Tampa Bay Rays,2015,RHP,AAA
Albert Suarez,Tampa Bay Rays,2015,RHP,AA
Braulio Lara,Tampa Bay Rays,2015,LHP,AA
Jose Molina,Tampa Bay Rays,2015,LHP,Hi A
Jordan Norberto,Tampa Bay Rays,2015,LHP,AA
Mayobanex Acosta,Tampa Bay Rays,2015,C,AA
Ali Solis,Tampa Bay Rays,2015,C,AAA
Wilson Betemit,Tampa Bay Rays,2015,1B,AAA
Alejandro Segovia,Tampa Bay Rays,2015,1B,AA
Mike Fontenot,Tampa Bay Rays,2015,2B,AAA
Jonathan Quinonez,Tampa Bay Rays,2015,3B,Hi A
Ray Olmedo,Tampa Bay Rays,2015,SS,AAA
Justin Christian,Tampa Bay Rays,2015,OF,AAA
James Darnell,Tampa Bay Rays,2015,OF,AAA
Jeremy Moore,Tampa Bay Rays,2015,OF,AAA
Alfredo Figaro,Texas Rangers,2015,RHP,AAA
Wilmer Font,Texas Rangers,2015,RHP,AAA
Erik Hamren,Texas Rangers,2015,RHP,AA
Kyle Lotzkar,Texas Rangers,2015,RHP,AA
Francisco Mendoza,Texas Rangers,2015,RHP,AA
Scott Richmond,Texas Rangers,2015,RHP,AAA
Zack Segovia,Texas Rangers,2015,RHP,AAA
Pedro Figueroa,Texas Rangers,2015,LHP,AAA
Chad James,Texas Rangers,2015,LHP,Hi A
Kevin Torres,Texas Rangers,2015,C,Hi A
J.R. Towles,Texas Rangers,2015,C,AAA
J.T. Wise,Texas Rangers,2015,C,AA
Jason Donald,Texas Rangers,2015,2B,AAA
Brent Lillibridge,Texas Rangers,2015,2B,AAA
Alex Buchholz,Texas Rangers,2015,3B,AAA
Edwin Garcia,Texas Rangers,2015,SS,Hi A
Ed Lucas,Texas Rangers,2015,SS,AAA
Guilder Rodriguez,Texas Rangers,2015,SS,AAA
Engel Beltre,Texas Rangers,2015,OF,AAA
Cory Patton,Texas Rangers,2015,OF,AAA
Bryan Petersen,Texas Rangers,2015,OF,AAA
Austin Bibens-Dirkx,Toronto Blue Jays,2015,RHP,AA
Randy Boone,Toronto Blue Jays,2015,RHP,AA
Scott Copeland,Toronto Blue Jays,2015,RHP,AAA
Scott Gracey,Toronto Blue Jays,2015,RHP,AA
Justin Jackson,Toronto Blue Jays,2015,RHP,AA
Mike Lee,Toronto Blue Jays,2015,RHP,AA
Radhames Liz,Toronto Blue Jays,2015,RHP,AAA
Sergio Santos,Toronto Blue Jays,2015,RHP,AA
Richard Bleier,Toronto Blue Jays,2015,LHP,AA
Tony Davis,Toronto Blue Jays,2015,LHP,Hi A
Efrain Nieves,Toronto Blue Jays,2015,LHP,Hi A
Yusuf Carter,Toronto Blue Jays,2015,C,AA
Mike Nickeas,Toronto Blue Jays,2015,C,AAA
Mike McDade,Toronto Blue Jays,2015,1B,AA
Brett Wallace,Toronto Blue Jays,2015,1B,AAA
Jared Goedert,Toronto Blue Jays,2015,3B,AAA
Andy LaRoche,Toronto Blue Jays,2015,3B,AAA
Cory Aldridge,Toronto Blue Jays,2015,OF,AA
Adron Chambers,Toronto Blue Jays,2015,OF,AAA
Michael Crouse,Toronto Blue Jays,2015,OF,AA
Melky Mesa,Toronto Blue Jays,2015,OF,AA
Ricardo Nanita,Toronto Blue Jays,2015,OF,AAA
Paul Demny,Washington Nationals,2015,RHP,AA
Tyler Herron,Washington Nationals,2015,RHP,AAA
Mitch Lively,Washington Nationals,2015,RHP,AAA
Omar Poveda,Washington Nationals,2015,RHP,AA
Daniel Stange,Washington Nationals,2015,RHP,AAA
Zach Kroenke,Washington Nationals,2015,LHP,AA
Aaron Laffey,Washington Nationals,2015,LHP,AAA
Tyler Robertson,Washington Nationals,2015,LHP,AAA
Mitch Canham,Washington Nationals,2015,C,AA
Brian Jeroloman,Washington Nationals,2015,C,AA
Alex Marquez,Washington Nationals,2015,C,Lo A
Melvin Dorta,Washington Nationals,2015,2B,AA
Will Rhymes,Washington Nationals,2015,2B,AAA
Brandon Laird,Washington Nationals,2015,3B,AAA
Oscar Tejeda,Washington Nationals,2015,3B,AA
Destin Hood,Washington Nationals,2015,OF,AAA
Quincy Latimore,Washington Nationals,2015,OF,AAA
Gabriel Arias,Arizona Diamondbacks,2016,RHP,AA
Caleb Clay,Arizona Diamondbacks,2016,RHP,AAA
Edgar Garcia,Arizona Diamondbacks,2016,RHP,AA
Blayne Weller,Arizona Diamondbacks,2016,RHP,AAA
Hector Hernandez,Arizona Diamondbacks,2016,LHP,Lo A
Justin Marks,Arizona Diamondbacks,2016,LHP,AAA
Blake Lalli,Arizona Diamondbacks,2016,C,AAA
Matt Pagnozzi,Arizona Diamondbacks,2016,C,AAA
Nick Evans,Arizona Diamondbacks,2016,1B,AAA
Gerson Montilla,Arizona Diamondbacks,2016,2B,Hi A
Fidel Pena,Arizona Diamondbacks,2016,2B,Hi A
Walter Ibarra,Arizona Diamondbacks,2016,SS,AAA
Raul Navarro,Arizona Diamondbacks,2016,SS,AA
Cody Ransom,Arizona Diamondbacks,2016,SS,AAA
Danny Worth,Arizona Diamondbacks,2016,SS,AAA
Nick Buss,Arizona Diamondbacks,2016,OF,AAA
Jake Brigham,Atlanta Braves,2016,RHP,AAA
Carlos Fisher,Atlanta Braves,2016,RHP,AAA
Justin Jackson,Atlanta Braves,2016,RHP,Hi A
Tyler Jones,Atlanta Braves,2016,RHP,AA
Sugar Ray Marimon,Atlanta Braves,2016,RHP,AAA
Vin Mazzaro,Atlanta Braves,2016,RHP,AAA
Jorge Reyes,Atlanta Braves,2016,RHP,AA
Greg Ross,Atlanta Braves,2016,RHP,AA
Andrew Barbosa,Atlanta Braves,2016,LHP,AA
Greg Smith,Atlanta Braves,2016,LHP,AAA
Jose Yepez,Atlanta Braves,2016,C,AAA
Kevin Ahrens,Atlanta Braves,2016,3B,AA
Sean Kazmar,Atlanta Braves,2016,SS,AAA
Robby Hefflinger,Atlanta Braves,2016,OF,AA
Cedric Hunter,Atlanta Braves,2016,OF,AAA
Mycal Jones,Atlanta Braves,2016,OF,AAA
Jesse Beal,Baltimore Orioles,2016,RHP,Hi A
Pedro Beato,Baltimore Orioles,2016,RHP,AAA
Bobby Bundy,Baltimore Orioles,2016,RHP,AA
Matt Buschmann,Baltimore Orioles,2016,RHP,AAA
Terry Doyle,Baltimore Orioles,2016,RHP,AAA
Eddie Gamboa,Baltimore Orioles,2016,RHP,AAA
Matt Hobgood,Baltimore Orioles,2016,RHP,AA
Kenn Kasparek,Baltimore Orioles,2016,RHP,AA
Williams Louico,Baltimore Orioles,2016,RHP,Lo A
Jose Mateo,Baltimore Orioles,2016,RHP,AA
Mikey O’Brien,Baltimore Orioles,2016,RHP,Hi A
Marcel Prado,Baltimore Orioles,2016,RHP,AA
Andrew Robinson,Baltimore Orioles,2016,RHP,AA
Jason Stoffel,Baltimore Orioles,2016,RHP,AA
Elih Villanueva,Baltimore Orioles,2016,RHP,AAA
Mike Belfiore,Baltimore Orioles,2016,LHP,AAA
Sean Bierman,Baltimore Orioles,2016,LHP,Hi A
Pat McCoy,Baltimore Orioles,2016,LHP,AAA
Andy Oliver,Baltimore Orioles,2016,LHP,AAA
Ronan Pacheco,Baltimore Orioles,2016,LHP,Hi A
Jhonathan Ramos,Baltimore Orioles,2016,LHP,AA
Cody Wheeler,Baltimore Orioles,2016,LHP,Hi A
Zach Booker,Baltimore Orioles,2016,C,AAA
Shawn McGill,Baltimore Orioles,2016,C,AA
Pedro Perez,Baltimore Orioles,2016,C,Hi A
Rossmel Perez,Baltimore Orioles,2016,C,AAA
Joel Polanco,Baltimore Orioles,2016,C,AA
Brandon Snyder,Baltimore Orioles,2016,1B,AA
Derrik Gibson,Baltimore Orioles,2016,2B,AAA
Sharlon Schoop,Baltimore Orioles,2016,2B,AAA
Julio Borbon,Baltimore Orioles,2016,OF,AAA
Sean Halton,Baltimore Orioles,2016,OF,AAA
Anthony Hewitt,Baltimore Orioles,2016,OF,Hi A
Dayan Diaz,Boston Red Sox,2016,RHP,AAA
Luis Diaz,Boston Red Sox,2016,RHP,AA
Shawn Haviland,Boston Red Sox,2016,RHP,AAA
Kyle Kaminska,Boston Red Sox,2016,RHP,AA
Jean Machi,Boston Red Sox,2016,RHP,AAA
Zeke Spruill,Boston Red Sox,2016,RHP,AAA
Jess Todd,Boston Red Sox,2016,RHP,AAA
Madison Younginer,Boston Red Sox,2016,RHP,AAA
Luis Martinez,Boston Red Sox,2016,C,AAA
Humberto Quintero,Boston Red Sox,2016,C,AAA
Matt Spring,Boston Red Sox,2016,C,AAA
Joe Thurston,Boston Red Sox,2016,2B,AA
Dustin Lawley,Boston Red Sox,2016,3B,AA
Mario Martinez,Boston Red Sox,2016,3B,Hi A
Carlos Rivero,Boston Red Sox,2016,3B,AAA
Oscar Tejeda,Boston Red Sox,2016,3B,AA
Dreily Guerrero,Boston Red Sox,2016,SS,Hi A
Keury de la Cruz,Boston Red Sox,2016,OF,AA
Carlos Peguero,Boston Red Sox,2016,OF,AAA
Jonathan Roof,Boston Red Sox,2016,OF,AAA
Dave Sappelt,Boston Red Sox,2016,OF,AA
Blake Tekotte,Boston Red Sox,2016,OF,AA
Daniel Bard,Chicago Cubs,2016,RHP,AAA
Fernando Cruz,Chicago Cubs,2016,RHP,AAA
Jae-Hoon Ha,Chicago Cubs,2016,RHP,SS
Blake Parker,Chicago Cubs,2016,RHP,AAA
Felipe Paulino,Chicago Cubs,2016,RHP,AAA
Carlos Pimentel,Chicago Cubs,2016,RHP,AAA
Andres Santiago,Chicago Cubs,2016,RHP,AA
Jeffry Antigua,Chicago Cubs,2016,LHP,AA
Drake Britton,Chicago Cubs,2016,LHP,AAA
Ryan Buchter,Chicago Cubs,2016,LHP,AAA
Luke Carlin,Chicago Cubs,2016,C,AAA
Emilio Bonifacio,Chicago Cubs,2016,2B,AAA
Jonathan Mota,Chicago Cubs,2016,2B,AA
Chris Valaika,Chicago Cubs,2016,2B,AAA
Wes Darvill,Chicago Cubs,2016,SS,AA
Adron Chambers,Chicago Cubs,2016,OF,AAA
Tim Crabbe,Chicago White Sox,2016,RHP,AA
Jesse Crain,Chicago White Sox,2016,RHP,AAA
Kyle Drabek,Chicago White Sox,2016,RHP,AAA
Raul Fernandez,Chicago White Sox,2016,RHP,AA
Arcenio Leon,Chicago White Sox,2016,RHP,AAA
Brad Penny,Chicago White Sox,2016,RHP,AAA
Adrian Nieto,Chicago White Sox,2016,C,AA
Dallas Tarleton,Chicago White Sox,2016,C,AA
Chris Jacobs,Chicago White Sox,2016,1B,AA
Neftali Soto,Chicago White Sox,2016,1B,AAA
Drew Garcia,Chicago White Sox,2016,2B,AAA
Michael Johnson,Chicago White Sox,2016,2B,AA
Tony Thomas,Chicago White Sox,2016,2B,AA
Chris Curley,Chicago White Sox,2016,3B,AAA
Justin Sellers,Chicago White Sox,2016,SS,AAA
Tyler Colvin,Chicago White Sox,2016,OF,AAA
Christian Marrero,Chicago White Sox,2016,OF,AA
Matt Tuiasosopo,Chicago White Sox,2016,OF,AAA
Dayan Viciedo,Chicago White Sox,2016,OF,AAA
Nate Adcock,Cincinnati Reds,2016,RHP,AAA
Miguel Celestino,Cincinnati Reds,2016,RHP,AAA
Jose Cisnero,Cincinnati Reds,2016,RHP,AA
Jose de la Torre,Cincinnati Reds,2016,RHP,AAA
Jacob Johnson,Cincinnati Reds,2016,RHP,AA
David Holmberg,Cincinnati Reds,2016,LHP,AAA
Junior Morillo,Cincinnati Reds,2016,LHP,Lo A
Patrick Schuster,Cincinnati Reds,2016,LHP,AA
Yovan Gonzalez,Cincinnati Reds,2016,C,AA
Ray Chang,Cincinnati Reds,2016,2B,AA
Sammy Diaz,Cincinnati Reds,2016,2B,Hi A
Irving Falu,Cincinnati Reds,2016,2B,AAA
Hernan Iribarren,Cincinnati Reds,2016,2B,AAA
Jermaine Curtis,Cincinnati Reds,2016,3B,AAA
Chris Dominguez,Cincinnati Reds,2016,3B,AAA
Marquez Smith,Cincinnati Reds,2016,3B,AA
Kris Negron,Cincinnati Reds,2016,SS,AAA
Wendell Soto,Cincinnati Reds,2016,SS,Hi A
Junior Arias,Cincinnati Reds,2016,OF,Hi A
Jason Bourgeois,Cincinnati Reds,2016,OF,AAA
Juan Silva,Cincinnati Reds,2016,OF,AAA
Charles Brewer,Cleveland Indians,2016,RHP,AA
Jarrett Grube,Cleveland Indians,2016,RHP,AAA
Trey Haley,Cleveland Indians,2016,RHP,AAA
Carlos Marmol,Cleveland Indians,2016,RHP,AAA
Dustin Molleken,Cleveland Indians,2016,RHP,AAA
Zach Nuding,Cleveland Indians,2016,RHP,AA
Tyler Sturdevant,Cleveland Indians,2016,RHP,AAA
Casey Weathers,Cleveland Indians,2016,RHP,AA
Martin Cervenka,Cleveland Indians,2016,C,Lo A
Alex Monsalve,Cleveland Indians,2016,C,Hi A
Adam Moore,Cleveland Indians,2016,C,AAA
Ryan Ortiz,Cleveland Indians,2016,C,AA
Omir Santos,Cleveland Indians,2016,C,SS
Kevin Howard,Cleveland Indians,2016,2B,SS
Ryan Rohlinger,Cleveland Indians,2016,3B,AAA
Justin Toole,Cleveland Indians,2016,3B,AA
Audy Ciriaco,Cleveland Indians,2016,SS,AAA
Carlos Moncrief,Cleveland Indians,2016,OF,AA
Huascar Brazoban,Colorado Rockies,2016,RHP,SS
Richard Castillo,Colorado Rockies,2016,RHP,AA
Bryan Evans,Colorado Rockies,2016,RHP,AA
Leuris Gomez,Colorado Rockies,2016,RHP,AAA
Jose Ortega,Colorado Rockies,2016,RHP,AA
Boone Whiting,Colorado Rockies,2016,RHP,AAA
Julian Yan,Colorado Rockies,2016,RHP,R
Carlos Hernandez,Colorado Rockies,2016,LHP,AAA
John Lannan,Colorado Rockies,2016,LHP,AAA
Rudy Owens,Colorado Rockies,2016,LHP,AAA
Kraig Sitton,Colorado Rockies,2016,LHP,AA
Brock Bond,Colorado Rockies,2016,2B,AAA
Charlie Culberson,Colorado Rockies,2016,2B,AAA
Angelys Nina,Colorado Rockies,2016,2B,AAA
Jose Rivera,Colorado Rockies,2016,2B,AAA
Joey Wong,Colorado Rockies,2016,SS,AA
Jeremy Barfield,Colorado Rockies,2016,OF,AAA
Roger Bernadina,Colorado Rockies,2016,OF,AAA
Tyler Massey,Colorado Rockies,2016,OF,AA
Tim Wheeler,Colorado Rockies,2016,OF,AAA
Alberto Cabrera,Detroit Tigers,2016,RHP,AAA
Juancito de la Cruz,Detroit Tigers,2016,RHP,DSL
Rafael Dolis,Detroit Tigers,2016,RHP,AAA
Derek Hankins,Detroit Tigers,2016,RHP,AA
Tim Melville,Detroit Tigers,2016,RHP,AAA
Melvin Mercedes,Detroit Tigers,2016,RHP,AAA
Ross Seaton,Detroit Tigers,2016,RHP,Lo A
Miguel Vargas,Detroit Tigers,2016,RHP,VSL
Thad Weber,Detroit Tigers,2016,RHP,AAA
Josh Zeid,Detroit Tigers,2016,RHP,AAA
John Murrian,Detroit Tigers,2016,C,AA
Mike Hessman,Detroit Tigers,2016,1B,AAA
Alexi Casilla,Detroit Tigers,2016,2B,AAA
Wade Gaynor,Detroit Tigers,2016,3B,AA
Francisco Martinez,Detroit Tigers,2016,3B,Hi A
Alberto Gonzalez,Detroit Tigers,2016,SS,AAA
Jiwan James,Detroit Tigers,2016,OF,Hi A
Trayvon Robinson,Detroit Tigers,2016,OF,AAA
R.J. Alaniz,Houston Astros,2016,RHP,AA
Jio Mier,Houston Astros,2016,SS,AAA
Brian Broderick,Kansas City Royals,2016,RHP,AAA
Paul Clemens,Kansas City Royals,2016,RHP,AA
Roman Colon,Kansas City Royals,2016,RHP,AA
Clayton Mortensen,Kansas City Royals,2016,RHP,AAA
Benino Pruneda,Kansas City Royals,2016,RHP,AA
Felix Santiago,Kansas City Royals,2016,RHP,DSL
J.C. Sulbaran,Kansas City Royals,2016,RHP,AAA
Robinson Yambati,Kansas City Royals,2016,RHP,Hi A
Buddy Baumann,Kansas City Royals,2016,LHP,AAA
Chris Dwyer,Kansas City Royals,2016,LHP,AAA
Troy Patton,Kansas City Royals,2016,LHP,AAA
J.C. Boscan,Kansas City Royals,2016,C,AAA
Ryan Eigsti,Kansas City Royals,2016,C,AA
Casey Kotchman,Kansas City Royals,2016,1B,AAA
Rafael Furcal,Kansas City Royals,2016,2B,AA
Alex Liddi,Kansas City Royals,2016,3B,AA
Ramon A. Castro,Kansas City Royals,2016,SS,AAA
Angel Franco,Kansas City Royals,2016,SS,AAA
Gabriel Noriega,Kansas City Royals,2016,SS,AAA
Mitch Maier,Kansas City Royals,2016,OF,AAA
Geovanny Acosta,Los Angeles Angels,2016,RHP,DSL
Daniel Hurtado,Los Angeles Angels,2016,RHP,Lo A
Jeremy McBryde,Los Angeles Angels,2016,RHP,AAA
Cesar Melendez,Los Angeles Angels,2016,RHP,DSL
Drew Rucinski,Los Angeles Angels,2016,RHP,AAA
Alex Sanabia,Los Angeles Angels,2016,RHP,AAA
Eduard Santos,Los Angeles Angels,2016,RHP,AA
Albert Suarez,Los Angeles Angels,2016,RHP,AA
Mike Antonini,Los Angeles Angels,2016,LHP,AA
Jeff Malm,Los Angeles Angels,2016,LHP,R
Ryan Verdugo,Los Angeles Angels,2016,LHP,AAA
Adam Wilk,Los Angeles Angels,2016,LHP,AAA
Jose Gil,Los Angeles Angels,2016,C,AAA
Raywilly Gomez,Los Angeles Angels,2016,C,AA
Zac Livingston,Los Angeles Angels,2016,C,AAA
Luis Hernandez,Los Angeles Angels,2016,2B,AAA
Drew Maggi,Los Angeles Angels,2016,2B,AA
Blake Gailen,Los Angeles Angels,2016,OF,AA
Grant Green,Los Angeles Angels,2016,OF,AAA
Roger Kieschnick,Los Angeles Angels,2016,OF,AAA
Jared Mitchell,Los Angeles Angels,2016,OF,AAA
Daniel Corcino,Los Angeles Dodgers,2016,RHP,AA
Chad Gaudin,Los Angeles Dodgers,2016,RHP,AAA
Juan Gonzalez,Los Angeles Dodgers,2016,RHP,AAA
Garrett Gould,Los Angeles Dodgers,2016,RHP,AA
Jairo Heredia,Los Angeles Dodgers,2016,RHP,AA
Juan Jaime,Los Angeles Dodgers,2016,RHP,AAA
Deck McGuire,Los Angeles Dodgers,2016,RHP,AAA
Luis Meza,Los Angeles Dodgers,2016,RHP,Hi A
Steve Smith,Los Angeles Dodgers,2016,RHP,AA
Daniel Tillman,Los Angeles Dodgers,2016,RHP,AA
Ramon Troncoso,Los Angeles Dodgers,2016,RHP,AAA
Matt West,Los Angeles Dodgers,2016,RHP,AAA
Ramon Benjamin,Los Angeles Dodgers,2016,LHP,AA
Ryan Dennick,Los Angeles Dodgers,2016,LHP,AA
Jose Molina,Los Angeles Dodgers,2016,LHP,Hi A
Dustin Richardson,Los Angeles Dodgers,2016,LHP,AAA
Ralph Henriquez,Los Angeles Dodgers,2016,C,AAA
Webster Rivas,Los Angeles Dodgers,2016,C,AA
Ali Solis,Los Angeles Dodgers,2016,C,AAA
Shawn Zarraga,Los Angeles Dodgers,2016,C,AAA
Elliot Johnson,Los Angeles Dodgers,2016,2B,AAA
Buck Britton,Los Angeles Dodgers,2016,3B,AAA
Jarek Cunningham,Los Angeles Dodgers,2016,3B,AA
Daniel Mayora,Los Angeles Dodgers,2016,3B,AA
Faustino Oguisten,Los Angeles Dodgers,2016,SS,R
Nate Samson,Los Angeles Dodgers,2016,SS,AAA
Brian Burgamy,Los Angeles Dodgers,2016,OF,AA
Kyle Jensen,Los Angeles Dodgers,2016,OF,AAA
Travis Witherspoon,Los Angeles Dodgers,2016,OF,Hi A
Hunter Adkins,Miami Marlins,2016,RHP,Hi A
Lay Batista,Miami Marlins,2016,RHP,AA
Ryan Chaffee,Miami Marlins,2016,RHP,AAA
Jorge De Leon,Miami Marlins,2016,RHP,AAA
Ryan Hafner,Miami Marlins,2016,RHP,Lo A
Josh Hodges,Miami Marlins,2016,RHP,AA
Brandon Koch,Miami Marlins,2016,RHP,R
Eduar Quinonez,Miami Marlins,2016,RHP,Lo A
Ryan Reid,Miami Marlins,2016,RHP,AAA
Travis Blackley,Miami Marlins,2016,LHP,AAA
Tyler Robertson,Miami Marlins,2016,LHP,AAA
Pat Urckfitz,Miami Marlins,2016,LHP,AAA
Fabian Williamson,Miami Marlins,2016,LHP,AA
Brandon Bantz,Miami Marlins,2016,C,AAA
Joel Jimenez,Miami Marlins,2016,C,Hi A
Chadd Krist,Miami Marlins,2016,C,AA
Kila Ka’aihue,Miami Marlins,2016,1B,AAA
Felix Munoz,Miami Marlins,2016,1B,Hi A
David Adams,Miami Marlins,2016,2B,AA
Terrence Dayleg,Miami Marlins,2016,SS,AA
Juan Diaz,Miami Marlins,2016,SS,AAA
Eudy Pina,Miami Marlins,2016,OF,AA
Vinny Rottino,Miami Marlins,2016,OF,AAA
Kenny Wilson,Miami Marlins,2016,OF,AA
Manny Barreda,Milwaukee Brewers,2016,RHP,AA
Tim Dillard,Milwaukee Brewers,2016,RHP,AAA
Preston Guilmet,Milwaukee Brewers,2016,RHP,AAA
Johnny Hellweg,Milwaukee Brewers,2016,RHP,AAA
Jim Henderson,Milwaukee Brewers,2016,RHP,AAA
Josh Roenicke,Milwaukee Brewers,2016,RHP,AAA
Rob Wooten,Milwaukee Brewers,2016,RHP,AAA
Jeremy Horst,Milwaukee Brewers,2016,LHP,AAA
Jarret Martin,Milwaukee Brewers,2016,LHP,Lo A
Juan Centeno,Milwaukee Brewers,2016,C,AAA
Robinzon Diaz,Milwaukee Brewers,2016,C,AAA
Sandy Martinez,Milwaukee Brewers,2016,C,DSL
Matt Clark,Milwaukee Brewers,2016,1B,AAA
Pete Orr,Milwaukee Brewers,2016,2B,AAA
Hainley Statia,Milwaukee Brewers,2016,2B,AAA
Taylor Green,Milwaukee Brewers,2016,3B,Hi A
Hernan Perez,Milwaukee Brewers,2016,SS,AAA
Josh Fellhauer,Milwaukee Brewers,2016,OF,AA
Matt Long,Milwaukee Brewers,2016,OF,AAA
Logan Schafer,Milwaukee Brewers,2016,OF,AAA
Michael Bowden,Minnesota Twins,2016,RHP,AAA
Mark Hamburger,Minnesota Twins,2016,RHP,AAA
B.J. Hermsen,Minnesota Twins,2016,RHP,AA
D.J. Johnson,Minnesota Twins,2016,RHP,AA
Lester Oliveros,Minnesota Twins,2016,RHP,AAA
Adrian Salcedo,Minnesota Twins,2016,RHP,AA
Allan de San Miguel,Minnesota Twins,2016,C,AAA
James Beresford,Minnesota Twins,2016,2B,AAA
Jose Martinez,Minnesota Twins,2016,2B,AAA
Argenis Diaz,Minnesota Twins,2016,SS,AAA
Xavier Avery,Minnesota Twins,2016,OF,AAA
Eric Farris,Minnesota Twins,2016,OF,AAA
Danny Ortiz,Minnesota Twins,2016,OF,AAA
Wilkin Ramirez,Minnesota Twins,2016,OF,AAA
Shannon Wilkerson,Minnesota Twins,2016,OF,AA
Martires Arias,New York Mets,2016,RHP,Lo A
Vic Black,New York Mets,2016,RHP,AAA
John Church,New York Mets,2016,RHP,AAA
Jake Kuebler,New York Mets,2016,RHP,Hi A
Cody Satterwhite,New York Mets,2016,RHP,AAA
Jon Velasquez,New York Mets,2016,RHP,AA
Edioglis Villasmil,New York Mets,2016,RHP,SS
Darin Gorski,New York Mets,2016,LHP,AAA
Scott Rice,New York Mets,2016,LHP,AAA
Alex Torres,New York Mets,2016,LHP,AAA
Albert Cordero,New York Mets,2016,C,AA
Anthony Recker,New York Mets,2016,C,AAA
Dan Rohlfing,New York Mets,2016,C,AAA
Brandon Allen,New York Mets,2016,1B,AAA
Vince Belnome,New York Mets,2016,1B,AA
Zach Lutz,New York Mets,2016,1B,AAA
Brock Peterson,New York Mets,2016,1B,AA
Brooks Conrad,New York Mets,2016,2B,AAA
Jonathan Galvez,New York Mets,2016,3B,AA
Josh Rodriguez,New York Mets,2016,3B,AA
Wilfredo Tovar,New York Mets,2016,SS,AAA
Joe Benson,New York Mets,2016,OF,AA
Gilbert Gomez,New York Mets,2016,OF,AA
Andury Acevedo,New York Yankees,2016,RHP,AAA
Scottie Allen,New York Yankees,2016,RHP,AA
Joel de la Cruz,New York Yankees,2016,RHP,AAA
Diego Moreno,New York Yankees,2016,RHP,AAA
Wilking Rodriguez,New York Yankees,2016,RHP,AAA
Cesar Vargas,New York Yankees,2016,RHP,AAA
Jose De Paula,New York Yankees,2016,LHP,AAA
Aaron Dott,New York Yankees,2016,LHP,AA
Francisco Arcia,New York Yankees,2016,C,AA
Juan Graterol,New York Yankees,2016,C,AAA
Kyle Higashioka,New York Yankees,2016,C,AAA
Cole Figueroa,New York Yankees,2016,3B,AAA
Ali Castillo,New York Yankees,2016,SS,AAA
