internal_id,full_name,team,name_last,name_first,fa_class,key_fangraphs,key_bbref_minors,mlb_played_first,mlb_played_last,pro_played_first,pro_played_last,position,position_cat,chadwick_returned
143,David Hurlbut,MIN,Hurlbut,David,2018,,hurlbu001dav,,,2011,2018,LHP,pitcher,one
477,Ryan O’Rourke,MIN,O’Rourke,Ryan,2018,10976,orourk001rya,2015,2019,2010,2019,LHP,pitcher,zero
381,Matt Tracy,MIN,Tracy,Matt,2018,12240,tracy-001mat,2015,2015,2011,2018,LHP,pitcher,one
83,Carlos Paulino,MIN,Paulino,Carlos,2018,,paulin001car,,,2008,2024,C,batter,one
561,Yeison Perez,MIN,Perez,Yeison,2018,,perez-000yei,,,2014,2018,C,batter,one
148,Davinson Pimentel,MIN,Pimentel,Davinson,2018,,piment000dav,,,2014,2017,C,batter,one
372,Matt Hague,MIN,Hague,Matt,2018,7772,hague-001mat,2012,2015,2008,2018,1B,batter,one
289,Jonathan Rodriguez,MIN,Rodríguez,Jonathan,2018,,rodrig002jon,,,2009,2019,1B,batter,one
29,Andy Wilkins,MIN,Wilkins,Andy,2018,11251,wilkin001and,2014,2016,2010,2019,1B,batter,one
517,Tommy Field,MIN,Field,Tommy,2018,6262,field-003tho,2011,2015,2008,2017,2B,batter,zero
423,Niko Goodrum,MIN,Goodrum,Niko,2018,12092,goodru001car,2017,2024,2010,2024,2B,batter,one
341,Leonardo Reginatto,MIN,Reginatto,Leonardo,2018,,regina001leo,,,2009,2024,SS,batter,one
237,J.B. Shuck,MIN,Shuck,JB,2018,6677,shuck-001jac,2011,2019,2008,2019,OF,batter,one
478,Ryan Strausborger,MIN,Strausborger,Ryan,2018,10937,straus002rya,2015,2015,2010,2018,OF,batter,one
286,Jonathan Albaladejo,NYM,Albaladejo,Jonathan,2018,3521,albala001jon,2007,2012,2001,2019,RHP,pitcher,one
400,Mitch Atkins,NYM,Atkins,Mitch,2018,8369,atkins001mit,2009,2011,2004,2023,RHP,pitcher,one
53,Blake Beavan,NYM,Beavan,Blake,2018,338,beavan001bla,2011,2014,2008,2017,RHP,pitcher,one
547,Wilfredo Boscan,NYM,Boscán,Wilfredo,2018,7655,boscan001wil,2016,2016,2007,2024,RHP,pitcher,one
125,Cory Burns,NYM,Burns,Cory,2018,6620,burns-001cor,2012,2013,2009,2017,RHP,pitcher,one
190,Erik Goeddel,NYM,Goeddel,Erik,2018,11712,goedde001eri,2014,2018,2010,2018,RHP,pitcher,one
158,Donovan Hand,NYM,Hand,Donovan,2018,8728,hand--001don,2013,2015,2007,2017,RHP,pitcher,one
355,Luis Mateo,NYM,Mateo,Luis,2018,,mateo-004lui,,,2011,2022,RHP,pitcher,multiple_passed_bref_check
126,Craig Missigman,NYM,Missigman,Craig,2018,,missig000cra,,,2011,2017,RHP,pitcher,one
438,Pedro Perez,NYM,Perez,Pedro,2018,,perez-011ped,,,2011,2017,RHP,pitcher,one
534,Tyler Pill,NYM,Pill,Tyler,2018,12751,pill--001tyl,2017,2017,2011,2019,RHP,pitcher,one
51,Ben Rowen,NYM,Rowen,Ben,2018,10983,rowen-001ben,2014,2021,2010,2021,RHP,pitcher,one
413,Neil Wagner,NYM,Wagner,Neil,2018,8162,wagner001nei,2011,2014,2006,2018,RHP,pitcher,one
50,Beck Wheeler,NYM,Wheeler,Beck,2018,,wheele000bec,,,2011,2018,RHP,pitcher,one
11,Alberto Baldonado,NYM,Baldonado,Alberto,2018,11812,baldon001alb,2021,2021,2010,2024,LHP,pitcher,one
326,Kevin Canelon,NYM,Canelon,Kevin,2018,,canelo000kev,,,2011,2018,LHP,pitcher,one
515,Tom Gorzelanny,NYM,Gorzelanny,Tom,2018,6244,gorzel001tho,2005,2016,2003,2017,LHP,pitcher,one
558,Xorge Carrillo,NYM,Carrillo,Xorge,2018,,carril001xor,,,2011,2023,C,batter,one
540,Victor Moscote,NYM,Moscote,Victor,2018,,moscot000vic,,,2011,2018,C,batter,one
406,Natanael Ramos,NYM,Ramos,Natanael,2018,,ramos-000nat,,,2011,2017,C,batter,one
115,Cody Decker,NYM,Decker,Cody,2018,9665,decker001cod,2015,2015,2009,2019,1B,batter,one
238,J.C. Rodriguez,NYM,Rodriguez,J. C.,2018,,rodrig003jea,,,2011,2018,2B,batter,one
272,Jio Mier,NYM,Mier,Jio,2018,,mier--001jio,,,2009,2018,SS,batter,zero
218,Gustavo Nunez,NYM,Nunez,Gustavo,2018,,nunez-001gus,,,2007,2024,SS,batter,one
300,Josh Rodriguez,NYM,Rodriguez,Joshua,2018,5716,rodrig033jos,2011,2011,2006,2024,SS,batter,one
539,Victor Cruzado,NYM,Cruzado,Victor,2018,,cruzad000vic,,,2011,2018,OF,batter,one
522,Travis Snider,NYM,Snider,Travis,2018,2830,snider001tra,2008,2015,2006,2021,OF,batter,one
523,Travis Taijeron,NYM,Taijeron,Travis,2018,11935,taijer000tra,2017,2017,2011,2019,OF,batter,one
121,Colten Brewer,NYY,Brewer,Colten,2018,12997,brewer000col,2018,2024,2012,2024,RHP,pitcher,one
304,Juan Jimenez,NYY,Jimenez,Juan,2018,,matos-000jua,,,2011,2017,RHP,pitcher,one
530,Tyler Jones,NYY,Jones,Tyler,2018,,jones-002tyl,,,2011,2018,RHP,pitcher,one
296,Jose Pena,NYY,Pena,Jose,2018,,pena--012jos,,,2009,2018,RHP,pitcher,one
171,Eduardo Rivera,NYY,Rivera,Eduardo,2018,,rivera003edu,,,2011,2023,RHP,pitcher,one
132,Daniel Camarena,NYY,Camarena,Daniel,2018,14467,camare000dan,2021,2021,2012,2024,LHP,pitcher,zero
274,Joe Mantiply,NYY,Mantiply,Joe,2018,14857,mantip001jos,2016,2024,2013,2024,LHP,pitcher,one
188,Eric Wooten,NYY,Wooten,Eric,2018,,wooten000eri,,,2011,2018,LHP,pitcher,one
548,Wilkin Castillo,NYY,Castillo,Wilkin,2018,5124,castil001wil,2008,2019,2004,2021,C,batter,one
318,Kellin Deglan,NYY,Deglan,Kellin,2018,,deglan001kel,,,2010,2022,C,batter,one
168,Eddy Rodriguez,NYY,Rodríguez,Eddy,2018,6870,rodrig003edd,2012,2012,2006,2017,C,batter,one
546,Wes Wilson,NYY,Wilson,Wes,2018,,wilson000wes,,,2011,2017,C,batter,one
159,Donovan Solano,NYY,Solano,Donovan,2018,8623,solano001don,2012,2024,2005,2024,2B,batter,one
139,Dante Bichette Jr.,NYY,Bichette,Dante,2018,,bichet000dan,,,2011,2019,3B,batter,one
111,Cito Culver,NYY,Culver,Cito,2018,,culver001chr,,,2010,2024,SS,batter,one
368,Mason Williams,NYY,Williams,Mason,2018,11859,willia001mas,2015,2021,2010,2021,OF,batter,one
569,Yordys Alejo,OAK,Alejo,Yordys,2018,,alejo-000yor,,,2011,2017,RHP,pitcher,one
343,Logan Bawcom,OAK,Bawcom,Logan,2018,,bawcom001log,,,2010,2019,RHP,pitcher,one
99,Chris Jensen,OAK,Jensen,Chris,2018,,jensen004chr,,,2011,2018,RHP,pitcher,one
2,Aaron Kurcz,OAK,Kurcz,Aaron,2018,,kurcz-001aar,,,2010,2019,RHP,pitcher,one
82,Carlos Navas,OAK,Navas,Carlos,2018,,navas-001car,,,2010,2024,RHP,pitcher,one
535,Tyler Sturdevant,OAK,Sturdevant,Tyler,2018,6780,sturde001tyl,2016,2016,2009,2017,RHP,pitcher,one
198,Felix Doubront,OAK,Doubront,Félix,2018,1478,doubro001fel,2010,2015,2005,2024,LHP,pitcher,one
62,Brandon Mann,OAK,Mann,Brandon,2018,5172,mann--001bra,2018,2018,2002,2020,LHP,pitcher,one
437,Patrick Schuster,OAK,Schuster,Patrick,2018,10029,schust001pat,2016,2016,2009,2018,LHP,pitcher,one
375,Matt McBride,OAK,McBride,Matt,2018,9373,mcbrid001mat,2012,2016,2006,2019,C,batter,one
28,Andy Paz,OAK,Paz,Andy,2018,,paz---000and,,,2011,2019,C,batter,one
38,Argenis Raga,OAK,Raga,Argenis,2018,,raga--000arg,,,2011,2019,C,batter,one
94,Chris Carter,OAK,Carter,Chris,2018,9911,carter001ver,2010,2017,2005,2024,1B,batter,one
543,Viosergy Rosa,OAK,Rosa,Viosergy,2018,,rosa--001vio,,,2010,2019,1B,batter,one
267,Jermaine Curtis,OAK,Curtis,Jermaine,2018,7765,curtis001jer,2013,2013,2008,2020,3B,batter,one
325,Kenny Wilson,OAK,Wilson,Kenny,2018,,wilson002ken,,,2008,2019,OF,batter,one
386,Michael Mariot,PHI,Mariot,Michael,2018,10835,mariot001mic,2014,2023,2010,2024,RHP,pitcher,one
122,Colton Murray,PHI,Murray,Colton,2018,12264,murray000col,2015,2016,2011,2018,RHP,pitcher,one
392,Miguel Nunez,PHI,Nunez,Miguel,2018,,nunez-001mig,,,2010,2019,RHP,pitcher,one
268,Jesen Therrien,PHI,Therrien,Jesen,2018,15853,dygest001jes,2017,2017,2012,2024,RHP,pitcher,one
88,Cesar Ramos,PHI,Ramos,Cesár,2018,3357,ramos-001ces,2009,2016,2005,2017,LHP,pitcher,one
435,Pat Venditte,PHI,Venditte,Pat,2018,7108,vendit001pat,2015,2020,2008,2020,LHP,pitcher,one
554,Wilson Garcia,PHI,Garcia,Wilson,2018,,garcia008wil,,,2011,2024,C,batter,one
91,Chace Numata,PHI,Numata,Chace,2018,,numata001cha,,,2010,2019,C,batter,one
422,Nick Rickles,PHI,Rickles,Nick,2018,,rickle000nic,,,2011,2018,C,batter,one
247,Jake Fox,PHI,Fox,Jake,2018,6267,fox---003jac,2007,2011,2003,2016,1B,batter,one
70,Brock Stassi,PHI,Stassi,Brock,2018,12244,stassi001bro,2017,2017,2011,2021,1B,batter,one
34,Angelo Mora,PHI,Mora,Angelo,2018,,mora--000ang,,,2011,2019,2B,batter,one
220,Harold Martinez,PHI,Martinez,Harold,2018,,martin013har,,,2011,2017,3B,batter,one
