internal_id,player_name,first_name_lower,last_name_lower,team,fa_class,position,normed_position,minor_league_level
3888,Michael Mariot,michael,mariot,CIN,2022-01-01,RHP,pitcher,
1927,Fredy Medina,fredy,medina,CIN,2022-01-01,RHP,pitcher,
3472,Logan Morrison,logan,morrison,CIN,2022-01-01,1B,batter,
2103,Hector Perez,hector,perez,CIN,2022-01-01,RHP,pitcher,
3166,Julio Pinto,julio,pinto,CIN,2022-01-01,RHP,pitcher,
5414,Wennington Romero,wennington,romero,CIN,2022-01-01,LHP,pitcher,
3359,Kyle Dowdy,kyle,dowdy,CLE,2022-01-01,RHP,pitcher,
2093,Heath Fillmyer,heath,fillmyer,CLE,2022-01-01,RHP,pitcher,
2007,Gianpaul Gonzalez,gianpaul,gonzalez,CLE,2022-01-01,C,batter,
785,Cameron Hill,cameron,hill,CLE,2022-01-01,RHP,pitcher,
3129,Juan Hillman,juan,hillman,CLE,2022-01-01,LHP,pitcher,
3745,Matt Koch,matt,koch,CLE,2022-01-01,RHP,pitcher,
5314,Tyler Krieger,tyler,krieger,CLE,2022-01-01,SS,batter,
1138,Connor Marabell,connor,marabell,CLE,2022-01-01,OF,batter,
286,Andruw Monasterio,andruw,monasterio,CLE,2022-01-01,IF,batter,
2886,Jordan Stephens,jordan,stephens,CLE,2022-01-01,RHP,pitcher,
1296,Daniel Young,daniel,young,CLE,2022-01-01,LHP,pitcher,
5535,Yency Almonte,yency,almonte,COL,2022-01-01,RHP,pitcher,
5500,Wynton Bernard,wynton,bernard,COL,2022-01-01,OF,batter,
2032,Greg Bird,greg,bird,COL,2022-01-01,1B,batter,
4853,Scott Burcham,scott,burcham,COL,2022-01-01,SS,batter,
4711,Ryan Castellani,ryan,castellani,COL,2022-01-01,RHP,pitcher,
2158,Ian Clarkin,ian,clarkin,COL,2022-01-01,LHP,pitcher,
3466,Logan Cozart,logan,cozart,COL,2022-01-01,RHP,pitcher,
617,Breiling Eusebio,breiling,eusebio,COL,2022-01-01,LHP,pitcher,
1144,Conor Fisk,conor,fisk,COL,2022-01-01,RHP,pitcher,
3048,Josh Fuentes,josh,fuentes,COL,2022-01-01,1B,batter,
3820,Max George,max,george,COL,2022-01-01,C,batter,
2962,Jose Gomez,jose,gomez,COL,2022-01-01,IF,batter,
666,Brian Gonzalez,brian,gonzalez,COL,2022-01-01,LHP,pitcher,
4099,Nelson Gonzalez,nelson,gonzalez,COL,2022-01-01,RHP,pitcher,
4478,Rayan Gonzalez,rayan,gonzalez,COL,2022-01-01,RHP,pitcher,
2466,Javier Guevara,javier,guevara,COL,2022-01-01,C,batter,
1372,David Hill,david,hill,COL,2022-01-01,RHP,pitcher,
4150,Nick Longhi,nick,longhi,COL,2022-01-01,OF,batter,
3629,Manuel Melendez,manuel,melendez,COL,2022-01-01,OF,batter,
3898,Michael Petersen,michael,petersen,COL,2022-01-01,RHP,pitcher,
1000,Chris Rabago,chris,rabago,COL,2022-01-01,C,batter,
1442,Dereck Rodriguez,dereck,rodriguez,COL,2022-01-01,RHP,pitcher,
5595,Zac Rosscup,zac,rosscup,COL,2022-01-01,LHP,pitcher,
5062,Tate Scioneaux,tate,scioneaux,COL,2022-01-01,RHP,pitcher,
2610,Jesus Tinoco,jesus,tinoco,COL,2022-01-01,RHP,pitcher,
2244,Jack Wynkoop,jack,wynkoop,COL,2022-01-01,LHP,pitcher,
2920,Jose Appleton,jose,appleton,DET,2022-01-01,RHP,pitcher,
3107,Juan Centeno,juan,centeno,DET,2022-01-01,C,batter,
764,Cale Coshow,cale,coshow,DET,2022-01-01,RHP,pitcher,
2192,Isrrael De La Cruz,isrrael,de la cruz,DET,2022-01-01,RHP,pitcher,
5525,Yariel Gonzalez,yariel,gonzalez,DET,2022-01-01,2B,batter,
1545,Drew Hutchison,drew,hutchison,DET,2022-01-01,RHP,pitcher,
5509,Xavier Javier,xavier,javier,DET,2022-01-01,RHP,pitcher,
3673,Mark Leiter Jr.,mark,leiter jr.,DET,2022-01-01,RHP,pitcher,
3059,Josh Lester,josh,lester,DET,2022-01-01,3B,batter,
2116,Henry Martinez,henry,martinez,DET,2022-01-01,RHP,pitcher,
2000,Gerson Moreno,gerson,moreno,DET,2022-01-01,RHP,pitcher,
4343,Pedro Payano,pedro,payano,DET,2022-01-01,RHP,pitcher,
4525,Ricardo Pinto,ricardo,pinto,DET,2022-01-01,RHP,pitcher,
5487,Wladimir Pinto,wladimir,pinto,DET,2022-01-01,RHP,pitcher,
70,Aderlin Rodriguez,aderlin,rodriguez,DET,2022-01-01,3B,batter,
4601,Robert Ross,robert,ross,DET,2022-01-01,LHP,pitcher,
5634,Zach Shepherd,zach,shepherd,DET,2022-01-01,RHP,pitcher,
3459,Locke St. John,locke,st. john,DET,2022-01-01,LHP,pitcher,
1036,Christin Stewart,christin,stewart,DET,2022-01-01,OF,batter,
1567,Drew Ward,drew,ward,DET,2022-01-01,3B,batter,
1536,Drew Butera,drew,butera,HOU,2022-01-01,C,batter,
4555,Riley Ferrell,riley,ferrell,HOU,2022-01-01,RHP,pitcher,
4591,Robel Garcia,robel,garcia,HOU,2022-01-01,2B,batter,
756,C.J. Hinojosa,c.j.,hinojosa,HOU,2022-01-01,SS,batter,
3882,Michael Kelly,michael,kelly,HOU,2022-01-01,RHP,pitcher,
590,Brandon Lawson,brandon,lawson,HOU,2022-01-01,RHP,pitcher,
2811,Jon Olczak,jon,olczak,HOU,2022-01-01,RHP,pitcher,
4199,Nolan Riggs,nolan,riggs,HOU,2022-01-01,RHP,pitcher,
3440,Leovanny Rodriguez,leovanny,rodriguez,HOU,2022-01-01,RHP,pitcher,
3942,Miguelangel Sierra,miguelangel,sierra,HOU,2022-01-01,SS,batter,
1846,Felipe Tejada,felipe,tejada,HOU,2022-01-01,RHP,pitcher,
2271,Jacob Wilson,jacob,wilson,HOU,2022-01-01,2B,batter,
914,Chance Adams,chance,adams,KCR,2022-01-01,RHP,pitcher,
573,Brandon Barker,brandon,barker,KCR,2022-01-01,RHP,pitcher,
1963,Garrett Davila,garrett,davila,KCR,2022-01-01,LHP,pitcher,
4125,Nick Dini,nick,dini,KCR,2022-01-01,C,batter,
4082,Nathan Esposito,nathan,esposito,KCR,2022-01-01,C,batter,
2527,Jeison Guzman,jeison,guzman,KCR,2022-01-01,SS,batter,
2318,Jake Kalish,jake,kalish,KCR,2022-01-01,LHP,pitcher,
4691,Rudy Martin,rudy,martin,KCR,2022-01-01,OF,batter,
1784,Erick Mejia,erick,mejia,KCR,2022-01-01,OF,batter,
231,Anderson Miller,anderson,miller,KCR,2022-01-01,OF,batter,
2329,Jake Newberry,jake,newberry,KCR,2022-01-01,RHP,pitcher,
507,Blake Perkins,blake,perkins,KCR,2022-01-01,OF,batter,
854,Carlos Sanabria,carlos,sanabria,KCR,2022-01-01,RHP,pitcher,
741,Bubba Starling,bubba,starling,KCR,2022-01-01,OF,batter,
3834,Meibrys Viloria,meibrys,viloria,KCR,2022-01-01,C,batter,
4200,Nolan Watson,nolan,watson,KCR,2022-01-01,RHP,pitcher,
3512,Luis Aviles,luis,aviles,LAA,2022-01-01,SS,batter,
4081,Nathan Bates,nathan,bates,LAA,2022-01-01,RHP,pitcher,
529,Boomer Biegalski,boomer,biegalski,LAA,2022-01-01,RHP,pitcher,
2296,Jake Buchanan,jake,buchanan,LAA,2022-01-01,RHP,pitcher,
1975,Gavin Cecchini,gavin,cecchini,LAA,2022-01-01,2B,batter,
5288,Tyler Danish,tyler,danish,LAA,2022-01-01,RHP,pitcher,
2310,Jake Gatewood,jake,gatewood,LAA,2022-01-01,1B,batter,
815,Carlos Herrera,carlos,herrera,LAA,2022-01-01,SS,batter,
5212,Travis Herrin,travis,herrin,LAA,2022-01-01,RHP,pitcher,
2361,James Hoyt,james,hoyt,LAA,2022-01-01,RHP,pitcher,
673,Brian Johnson,brian,johnson,LAA,2022-01-01,LHP,pitcher,
3593,Luke Leftwich,luke,leftwich,LAA,2022-01-01,RHP,pitcher,
3330,Kieran Lovegrove,kieran,lovegrove,LAA,2022-01-01,RHP,pitcher,
4021,Mitch Nay,mitch,nay,LAA,2022-01-01,3B,batter,
5111,Thomas Pannone,thomas,pannone,LAA,2022-01-01,LHP,pitcher,
5148,Tim Peterson,tim,peterson,LAA,2022-01-01,RHP,pitcher,
2335,Jake Petricka,jake,petricka,LAA,2022-01-01,RHP,pitcher,
3243,Keinner Pina,keinner,pina,LAA,2022-01-01,C,batter,
2082,Hansel Rodriguez,hansel,rodriguez,LAA,2022-01-01,RHP,pitcher,
84,Adrian Rondon,adrian,rondon,LAA,2022-01-01,SS,batter,
1920,Franklin Torres,franklin,torres,LAA,2022-01-01,SS,batter,
4025,Mitch Walding,mitch,walding,LAA,2022-01-01,SS,batter,
2190,Isranel Wilson,isranel,wilson,LAA,2022-01-01,OF,batter,
798,Carlos Asuaje,carlos,asuaje,LAD,2022-01-01,2B,batter,
342,Anthony Bemboom,anthony,bemboom,LAD,2022-01-01,C,batter,
3856,Michael Boyle,michael,boyle,LAD,2022-01-01,LHP,pitcher,
716,Bryan Brickhouse,bryan,brickhouse,LAD,2022-01-01,RHP,pitcher,
4646,Romer Cuadrado,romer,cuadrado,LAD,2022-01-01,OF,batter,
3812,Matthew Davidson,matthew,davidson,LAD,2022-01-01,1B,batter,
4194,Nolan Long,nolan,long,LAD,2022-01-01,RHP,pitcher,
2076,Hamlet Marte,hamlet,marte,LAD,2022-01-01,C,batter,
595,Brandon Morrow,brandon,morrow,LAD,2022-01-01,RHP,pitcher,
5376,Vidal Nuno,vidal,nuno,LAD,2022-01-01,LHP,pitcher,
2374,James Pazos,james,pazos,LAD,2022-01-01,LHP,pitcher,
5530,Yefry Ramirez,yefry,ramirez,LAD,2022-01-01,RHP,pitcher,
1186,Cristian Santana,cristian,santana,LAD,2022-01-01,SS,batter,
278,Andrew Schwaab,andrew,schwaab,LAD,2022-01-01,RHP,pitcher,
3686,Markus Solbach,markus,solbach,LAD,2022-01-01,RHP,pitcher,
1710,Elliot Soto,elliot,soto,LAD,2022-01-01,SS,batter,
698,Brock Stewart,brock,stewart,LAD,2022-01-01,RHP,pitcher,
4170,Nick Tropeano,nick,tropeano,LAD,2022-01-01,RHP,pitcher,
2613,Jesus Vargas,jesus,vargas,LAD,2022-01-01,RHP,pitcher,
31,Aaron Wilkerson,aaron,wilkerson,LAD,2022-01-01,RHP,pitcher,
5197,Tony Wolters,tony,wolters,LAD,2022-01-01,C,batter,
2419,Jason Alexander,jason,alexander,MIA,2022-01-01,RHP,pitcher,
4545,Ricky Aracena,ricky,aracena,MIA,2022-01-01,SS,batter,
1077,Cody Carroll,cody,carroll,MIA,2022-01-01,RHP,pitcher,
962,Chris Chinea,chris,chinea,MIA,2022-01-01,1B,batter,
1957,Galli Cribbs,galli,cribbs,MIA,2022-01-01,IF,batter,
635,Brett Eibner,brett,eibner,MIA,2022-01-01,RHP,pitcher,
1578,Dustin Fowler,dustin,fowler,MIA,2022-01-01,OF,batter,
113,Alberto Guerrero,alberto,guerrero,MIA,2022-01-01,RHP,pitcher,
187,Alexander Guillen,alexander,guillen,MIA,2022-01-01,RHP,pitcher,
2902,Jorge Guzman,jorge,guzman,MIA,2022-01-01,RHP,pitcher,
1134,Connor Justus,connor,justus,MIA,2022-01-01,SS,batter,
5656,Zack Kone,zack,kone,MIA,2022-01-01,SS,batter,
592,Brandon Leibrandt,brandon,leibrandt,MIA,2022-01-01,LHP,pitcher,
3547,Luis Marte,luis,marte,MIA,2022-01-01,SS,batter,
3697,Mason Melotakis,mason,melotakis,MIA,2022-01-01,LHP,pitcher,
2988,Jose Mesa,jose,mesa,MIA,2022-01-01,RHP,pitcher,
681,Brian Navarreto,brian,navarreto,MIA,2022-01-01,C,batter,
3773,Matt Pobereyko,matt,pobereyko,MIA,2022-01-01,RHP,pitcher,
3641,Marcos Rivera,marcos,rivera,MIA,2022-01-01,SS,batter,
3604,Magneuris Sierra,magneuris,sierra,MIA,2022-01-01,OF,batter,
1627,Eddy Tavarez,eddy,tavarez,MIA,2022-01-01,RHP,pitcher,
3220,Justin Twine,justin,twine,MIA,2022-01-01,2B,batter,
4581,Rob Zastryzny,rob,zastryzny,MIA,2022-01-01,LHP,pitcher,
5662,Zack Zehner,zack,zehner,MIA,2022-01-01,OF,batter,
4400,R.J. Alvarez,r.j.,alvarez,MIL,2022-01-01,RHP,pitcher,
3280,Keon Broxton,keon,broxton,MIL,2022-01-01,OF,batter,
2590,Jesus Castillo,jesus,castillo,MIL,2022-01-01,RHP,pitcher,
3430,Leonardo Crawford,leonardo,crawford,MIL,2022-01-01,LHP,pitcher,
1446,Derek Fisher,derek,fisher,MIL,2022-01-01,OF,batter,
5606,Zach Green,zach,green,MIL,2022-01-01,3B,batter,
703,Brooks Hall,brooks,hall,MIL,2022-01-01,RHP,pitcher,
493,Blaine Hardy,blaine,hardy,MIL,2022-01-01,LHP,pitcher,
1026,Christian Kelley,christian,kelley,MIL,2022-01-01,C,batter,
3751,Matt Lipka,matt,lipka,MIL,2022-01-01,OF,batter,
4015,Mitch Longo,mitch,longo,MIL,2022-01-01,OF,batter,
5142,Tim Lopes,tim,lopes,MIL,2022-01-01,OF,batter,
190,Alexander Palma,alexander,palma,MIL,2022-01-01,OF,batter,
1287,Daniel Robertson,daniel,robertson,MIL,2022-01-01,SS,batter,
910,Chad Sobotka,chad,sobotka,MIL,2022-01-01,RHP,pitcher,
4314,Patrick Weigel,patrick,weigel,MIL,2022-01-01,RHP,pitcher,
1777,Eric Yardley,eric,yardley,MIL,2022-01-01,RHP,pitcher,
442,B.J. Boyd,b.j.,boyd,MIN,2022-01-01,OF,batter,
38,Adam Bray,adam,bray,MIN,2022-01-01,RHP,pitcher,
2927,Jose Brito,jose,brito,MIN,2022-01-01,RHP,pitcher,
452,Beau Burrows,beau,burrows,MIN,2022-01-01,RHP,pitcher,
1403,Dawon Burt,dawon,burt,MIN,2022-01-01,SS,batter,
5251,Trey Cabbage,trey,cabbage,MIN,2022-01-01,OF,batter,
3428,Leobaldo Cabrera,leobaldo,cabrera,MIN,2022-01-01,OF,batter,
2822,Jonathan Cheshire,jonathan,cheshire,MIN,2022-01-01,RHP,pitcher,
2438,Jason Garcia,jason,garcia,MIN,2022-01-01,RHP,pitcher,
4886,Sean Gilmartin,sean,gilmartin,MIN,2022-01-01,LHP,pitcher,
3038,Joseph Harvey,joseph,harvey,MIN,2022-01-01,RHP,pitcher,
1691,Eiker Huizi,eiker,huizi,MIN,2022-01-01,RHP,pitcher,
4971,Sherman Johnson,sherman,johnson,MIN,2022-01-01,2B,batter,
43,Adam Lau,adam,lau,MIN,2022-01-01,RHP,pitcher,
4617,Robinson Leyer,robinson,leyer,MIN,2022-01-01,RHP,pitcher,
2101,Hector Lujan,hector,lujan,MIN,2022-01-01,RHP,pitcher,
1555,Drew Maggi,drew,maggi,MIN,2022-01-01,SS,batter,
1799,Erik Manoah,erik,manoah,MIN,2022-01-01,RHP,pitcher,
4598,Robert Milacki,robert,milacki,MIN,2022-01-01,RHP,pitcher,
3764,Matt Mullenbach,matt,mullenbach,MIN,2022-01-01,RHP,pitcher,
3891,Michael Nittoli,michael,nittoli,MIN,2022-01-01,RHP,pitcher,
993,Chris Nunn,chris,nunn,MIN,2022-01-01,LHP,pitcher,
4027,Mitchell Osnowitz,mitchell,osnowitz,MIN,2022-01-01,RHP,pitcher,
4825,Samuel Perez,samuel,perez,MIN,2022-01-01,LHP,pitcher,
4444,Ramon Pineda,ramon,pineda,MIN,2022-01-01,RHP,pitcher,
5665,Zaquiel Puentes,zaquiel,puentes,MIN,2022-01-01,RHP,pitcher,
4238,Orlando Rodriguez,orlando,rodriguez,MIN,2022-01-01,RHP,pitcher,
918,Chandler Shepherd,chandler,shepherd,MIN,2022-01-01,RHP,pitcher,
1562,Drew Stankiewicz,drew,stankiewicz,MIN,2022-01-01,SS,batter,
857,Carlos Suniaga,carlos,suniaga,MIN,2022-01-01,RHP,pitcher,
5170,Tomas Telis,tomas,telis,MIN,2022-01-01,C,batter,
1225,Damek Tomscha,damek,tomscha,MIN,2022-01-01,3B,batter,
4172,Nick Vincent,nick,vincent,MIN,2022-01-01,RHP,pitcher,
3221,Justin Washington,justin,washington,MIN,2022-01-01,OF,batter,
5343,Tyler Watson,tyler,watson,MIN,2022-01-01,LHP,pitcher,
29,Aaron Whitefield,aaron,whitefield,MIN,2022-01-01,OF,batter,
615,Breckin Williams,breckin,williams,MIN,2022-01-01,RHP,pitcher,
1577,Dustin Beggs,dustin,beggs,NYM,2022-01-01,RHP,pitcher,
96,Akeem Bostick,akeem,bostick,NYM,2022-01-01,RHP,pitcher,
3517,Luis Carpio,luis,carpio,NYM,2022-01-01,SS,batter,
3691,Martin Cervenka,martin,cervenka,NYM,2022-01-01,C,batter,
945,Cheslor Cuthbert,cheslor,cuthbert,NYM,2022-01-01,1B,batter,
4241,Oscar De La Cruz,oscar,de la cruz,NYM,2022-01-01,RHP,pitcher,
1641,Edgardo Fermin,edgardo,fermin,NYM,2022-01-01,SS,batter,
5652,Zack Godley,zack,godley,NYM,2022-01-01,RHP,pitcher,
3529,Luis Gonzalez,luis,gonzalez,NYM,2022-01-01,SS,batter,
1547,Drew Jackson,drew,jackson,NYM,2022-01-01,2B,batter,
1922,Franklyn Kilome,franklyn,kilome,NYM,2022-01-01,RHP,pitcher,
5388,Wagner Lagrange,wagner,lagrange,NYM,2022-01-01,OF,batter,
5104,Thomas McIlraith,thomas,mcilraith,NYM,2022-01-01,RHP,pitcher,
3491,Luc Rennie,luc,rennie,NYM,2022-01-01,RHP,pitcher,
2606,Jesus Reyes,jesus,reyes,NYM,2022-01-01,RHP,pitcher,
2403,Jared Robinson,jared,robinson,NYM,2022-01-01,RHP,pitcher,
1392,David Rodriguez,david,rodriguez,NYM,2022-01-01,C,batter,
5548,Yoel Romero,yoel,romero,NYM,2022-01-01,SS,batter,
553,Bradley Roney,bradley,roney,NYM,2022-01-01,RHP,pitcher,
169,Alex Sanabia,alex,sanabia,NYM,2022-01-01,RHP,pitcher,
2712,Joe Shaw,joe,shaw,NYM,2022-01-01,RHP,pitcher,
1397,David Thompson,david,thompson,NYM,2022-01-01,3B,batter,
3151,Juan Uriarte,juan,uriarte,NYM,2022-01-01,C,batter,
3701,Mason Williams,mason,williams,NYM,2022-01-01,OF,batter,
5354,Vance Worley,vance,worley,NYM,2022-01-01,RHP,pitcher,
5249,Trey Amburgey,trey,amburgey,NYY,2022-01-01,OF,batter,
4988,Socrates Brito,socrates,brito,NYY,2022-01-01,OF,batter,
3235,Kaleb Cowart,kaleb,cowart,NYY,2022-01-01,RHP,pitcher,
1926,Frederick Cuevas,frederick,cuevas,NYY,2022-01-01,OF,batter,
2823,Jonathan Davis,jonathan,davis,NYY,2022-01-01,OF,batter,
3112,Juan De Leon,juan,de leon,NYY,2022-01-01,OF,batter,
3293,Kevin Gadea,kevin,gadea,NYY,2022-01-01,RHP,pitcher,
1453,Dermis Garcia,dermis,garcia,NYY,2022-01-01,3B,batter,
5434,Wilkerman Garcia,wilkerman,garcia,NYY,2022-01-01,SS,batter,
2184,Isiah Gilliam,isiah,gilliam,NYY,2022-01-01,OF,batter,
4134,Nick Goody,nick,goody,NYY,2022-01-01,RHP,pitcher,
4135,Nick Green,nick,green,NYY,2022-01-01,RHP,pitcher,
3369,Kyle Holder,kyle,holder,NYY,2022-01-01,SS,batter,
2451,Jason Lopez,jason,lopez,NYY,2022-01-01,C,batter,
5109,Thomas Milone,thomas,milone,NYY,2022-01-01,OF,batter,
2675,Jio Orozco,jio,orozco,NYY,2022-01-01,RHP,pitcher,
1928,Freicer Perez,freicer,perez,NYY,2022-01-01,RHP,pitcher,
1396,David Sosebee,david,sosebee,NYY,2022-01-01,RHP,pitcher,
2525,Jefry Valdez,jefry,valdez,NYY,2022-01-01,RHP,pitcher,
603,Brandon Wagner,brandon,wagner,NYY,2022-01-01,3B,batter,
57,Adam Warren,adam,warren,NYY,2022-01-01,RHP,pitcher,
1182,Cristian Alvarado,cristian,alvarado,OAK,2022-01-01,RHP,pitcher,
382,Argenis Angulo,argenis,angulo,OAK,2022-01-01,RHP,pitcher,
2140,Homer Bailey,homer,bailey,OAK,2022-01-01,RHP,pitcher,
3707,Matt Blackham,matt,blackham,OAK,2022-01-01,RHP,pitcher,
461,Ben Bracewell,ben,bracewell,OAK,2022-01-01,RHP,pitcher,
1676,Edwin Diaz,edwin,diaz,OAK,2022-01-01,SS,batter,
4039,Montana DuRapau,montana,durapau,OAK,2022-01-01,RHP,pitcher,
5651,Zack Erwin,zack,erwin,OAK,2022-01-01,LHP,pitcher,
3364,Kyle Friedrichs,kyle,friedrichs,OAK,2022-01-01,RHP,pitcher,
2901,Jorge Gordon,jorge,gordon,OAK,2022-01-01,C,batter,
636,Brett Graves,brett,graves,OAK,2022-01-01,RHP,pitcher,
4512,Reymin Guduan,reymin,guduan,OAK,2022-01-01,LHP,pitcher,
2594,Jesus Lage,jesus,lage,OAK,2022-01-01,RHP,pitcher,
1767,Eric Marinez,eric,marinez,OAK,2022-01-01,RHP,pitcher,
2995,Jose Mora,jose,mora,OAK,2022-01-01,RHP,pitcher,
2996,Jose Morban,jose,morban,OAK,2022-01-01,RHP,pitcher,
2370,James Naile,james,naile,OAK,2022-01-01,RHP,pitcher,
1900,Francisco Pena,francisco,pena,OAK,2022-01-01,C,batter,
841,Carlos Perez,carlos,perez,OAK,2022-01-01,C,batter,
5593,Zac Reininger,zac,reininger,OAK,2022-01-01,RHP,pitcher,
3010,Jose Rivas,jose,rivas,OAK,2022-01-01,C,batter,
2647,Jhonny Santos,jhonny,santos,OAK,2022-01-01,OF,batter,
5261,Trey Supak,trey,supak,OAK,2022-01-01,RHP,pitcher,
4249,Oscar Tovar,oscar,tovar,OAK,2022-01-01,RHP,pitcher,
4000,Mikey White,mikey,white,OAK,2022-01-01,SS,batter,
2614,Jesus Zambrano,jesus,zambrano,OAK,2022-01-01,RHP,pitcher,
1629,Edgar Cabral,edgar,cabral,PHI,2022-01-01,C,batter,
754,C.J. Chatham,c.j.,chatham,PHI,2022-01-01,SS,batter,
2055,Grenny Cumana,grenny,cumana,PHI,2022-01-01,UTL,batter,
4627,Rodolfo Duran,rodolfo,duran,PHI,2022-01-01,C,batter,
4129,Nick Fanti,nick,fanti,PHI,2022-01-01,LHP,pitcher,
404,Arquimedes Gamboa,arquimedes,gamboa,PHI,2022-01-01,IF,batter,
5073,Taylor Guerrieri,taylor,guerrieri,PHI,2022-01-01,RHP,pitcher,
5301,Tyler Heineman,tyler,heineman,PHI,2022-01-01,C,batter,
3817,Mauricio Llovera,mauricio,llovera,PHI,2022-01-01,RHP,pitcher,
1386,David Paulino,david,paulino,PHI,2022-01-01,RHP,pitcher,
1161,Cornelius Randolph,cornelius,randolph,PHI,2022-01-01,OF,batter,
5058,T.J. Rivera,t.j.,rivera,PHI,2022-01-01,2B,batter,
697,Brock Stassi,brock,stassi,PHI,2022-01-01,1B,batter,
928,Charlie Tilson,charlie,tilson,PHI,2022-01-01,OF,batter,
305,Aneurys Zabala,aneurys,zabala,PHI,2022-01-01,RHP,pitcher,
141,Alex Aquino,alex,aquino,PIT,2022-01-01,RHP,pitcher,
5282,Tyler Bashlor,tyler,bashlor,PIT,2022-01-01,RHP,pitcher,
1019,Christian Bethancourt,christian,bethancourt,PIT,2022-01-01,C,batter,
931,Chase Dejong,chase,dejong,PIT,2022-01-01,RHP,pitcher,
4467,Raul Hernandez,raul,hernandez,PIT,2022-01-01,C,batter,
3374,Kyle Keller,kyle,keller,PIT,2022-01-01,RHP,pitcher,
4083,Nathan Kirby,nathan,kirby,PIT,2022-01-01,LHP,pitcher,
2369,James Marvel,james,marvel,PIT,2022-01-01,RHP,pitcher,
4209,Oddy Nunez,oddy,nunez,PIT,2022-01-01,LHP,pitcher,
1140,Connor Overton,connor,overton,PIT,2022-01-01,RHP,pitcher,
4965,Shea Spitzbarth,shea,spitzbarth,PIT,2022-01-01,RHP,pitcher,
281,Andrew Susac,andrew,susac,PIT,2022-01-01,C,batter,
1834,Fabian Blanco,fabian,blanco,STL,2022-01-01,LHP,pitcher,
3423,Leandro Cedeno,leandro,cedeno,STL,2022-01-01,OF,batter,
1473,Diego Cordero,diego,cordero,STL,2022-01-01,LHP,pitcher,
4790,Salvador Justo,salvador,justo,STL,2022-01-01,RHP,pitcher,
3826,Max Moroff,max,moroff,STL,2022-01-01,3B,batter,
1434,Dennis Ortega,dennis,ortega,STL,2022-01-01,C,batter,
2166,Ian Oxnevad,ian,oxnevad,STL,2022-01-01,LHP,pitcher,
4158,Nick Plummer,nick,plummer,STL,2022-01-01,OF,batter,
4448,Ramon Santos,ramon,santos,STL,2022-01-01,RHP,pitcher,
2266,Jacob Schlesener,jacob,schlesener,STL,2022-01-01,LHP,pitcher,
3223,Justin Williams,justin,williams,STL,2022-01-01,OF,batter,
2762,John Andreoli,john,andreoli,SDP,2022-01-01,OF,batter,
2681,Joe Beimel,joe,beimel,SDP,2022-01-01,LHP,pitcher,
9,Aaron Brooks,aaron,brooks,SDP,2022-01-01,RHP,pitcher,
1257,Daniel Camarena,daniel,camarena,SDP,2022-01-01,LHP,pitcher,
2196,Ivan Castillo,ivan,castillo,SDP,2022-01-01,2B,batter,
221,Allen Cordoba,allen,cordoba,SDP,2022-01-01,SS,batter,
3925,Miguel Diaz,miguel,diaz,SDP,2022-01-01,RHP,pitcher,
556,Brady Feigl,brady,feigl,SDP,2022-01-01,LHP,pitcher,
4335,Pedro Florimon,pedro,florimon,SDP,2022-01-01,SS,batter,
2869,Jordan Humphreys,jordan,humphreys,SDP,2022-01-01,RHP,pitcher,
2019,Gosuke Katoh,gosuke,katoh,SDP,2022-01-01,2B,batter,
2572,Jerry Keel,jerry,keel,SDP,2022-01-01,LHP,pitcher,
4303,Patrick Kivlehan,patrick,kivlehan,SDP,2022-01-01,OF,batter,
3387,Kyle Overstreet,kyle,overstreet,SDP,2022-01-01,C,batter,
168,Alex Powers,alex,powers,SDP,2022-01-01,RHP,pitcher,
2375,James Reeves,james,reeves,SDP,2022-01-01,LHP,pitcher,
5403,Webster Rivas,webster,rivas,SDP,2022-01-01,C,batter,
5495,Wynston Sawyer,wynston,sawyer,SDP,2022-01-01,C,batter,
437,Austin Smith,austin,smith,SDP,2022-01-01,RHP,pitcher,
5337,Tyler Viza,tyler,viza,SDP,2022-01-01,RHP,pitcher,
3596,Luke Westphal,luke,westphal,SDP,2022-01-01,LHP,pitcher,
392,Arismendy Alcantara,arismendy,alcantara,SFG,2022-01-01,UTL,batter,
1249,Daniel Alvarez,daniel,alvarez,SFG,2022-01-01,RHP,pitcher,
3506,Luis Amaya,luis,amaya,SFG,2022-01-01,LHP,pitcher,
241,Andres Angulo,andres,angulo,SFG,2022-01-01,C,batter,
3503,Luis Alexander Basabe,luis,alexander basabe,SFG,2022-01-01,OF,batter,
544,Braden Bishop,braden,bishop,SFG,2022-01-01,OF,batter,
8,Aaron Blair,aaron,blair,SFG,2022-01-01,RHP,pitcher,
4976,Silvino Bracho,silvino,bracho,SFG,2022-01-01,RHP,pitcher,
5286,Tyler Cyr,tyler,cyr,SFG,2022-01-01,RHP,pitcher,
4830,Sandro Fabian,sandro,fabian,SFG,2022-01-01,OF,batter,
4662,Ronnie Freeman,ronnie,freeman,SFG,2022-01-01,C,batter,
1994,Gerson Garabito,gerson,garabito,SFG,2022-01-01,RHP,pitcher,
4551,Rico Garcia,rico,garcia,SFG,2022-01-01,RHP,pitcher,
4733,Ryan Halstead,ryan,halstead,SFG,2022-01-01,RHP,pitcher,
2417,Jasier Herrera,jasier,herrera,SFG,2022-01-01,RHP,pitcher,
