internal_id,player_name,first_name,last_name,has_suffix,team,fa_class,position,normed_position,minor_league_level
4730,Ryan Goins,Ryan,Goins,false,ATL,2022,3B,batter,
5094,Terrance Gore,Terrance,Gore,false,ATL,2022,OF,batter,
3051,Josh Graham,Josh,Graham,false,ATL,2022,RHP,pitcher,
3348,Kurt Hoekstra,Kurt,Hoekstra,false,ATL,2022,RHP,pitcher,
3298,Kevin Josephina,Kevin,Josephina,false,ATL,2022,SS,batter,
5246,Trevor Kelley,Trevor,Kelley,false,ATL,2022,RHP,pitcher,
823,Carlos Martinez,Carlos,Martinez,false,ATL,2022,C,batter,
2510,Jeff Mathis,Jeff,Mathis,false,ATL,2022,C,batter,
4895,Sean McLaughlin,Sean,McLaughlin,false,ATL,2022,RHP,pitcher,
4966,Shean Michel,Shean,Michel,false,ATL,2022,OF,batter,
2350,Jalen Miller,Jalen,Miller,false,ATL,2022,2B,batter,
3558,Luis Mora,Luis,Mora,false,ATL,2022,RHP,pitcher,
2839,Jonathan Morales,Jonathan,Morales,false,ATL,2022,C,batter,
1735,Emmanuel Ramirez,Emmanuel,Ramirez,false,ATL,2022,RHP,pitcher,
5411,Wendell Rijo,Wendell,Rijo,false,ATL,2022,2B,batter,
3013,Jose Rodriguez,Jose,Rodriguez,false,ATL,2022,RHP,pitcher,
4526,Ricardo Rodriguez,Ricardo,Rodriguez,false,ATL,2022,C,batter,
5559,Yolmer Sanchez,Yolmer,Sanchez,false,ATL,2022,3B,batter,
4558,Riley Unroe,Riley,Unroe,false,ATL,2022,SS,batter,
5012,Stephen Vogt,Stephen,Vogt,false,ATL,2022,C,batter,
3807,Matt Withrow,Matt,Withrow,false,ATL,2022,RHP,pitcher,
3627,Manuel Barreda,Manuel,Barreda,false,BAL,2022,RHP,pitcher,
5272,Ty Blach,Ty,Blach,false,BAL,2022,LHP,pitcher,
4121,Nick Ciuffo,Nick,Ciuffo,false,BAL,2022,C,batter,
1057,Claudio Custodio,Claudio,Custodio,false,BAL,2022,RHP,pitcher,
2029,Gray Fenter,Gray,Fenter,false,BAL,2022,RHP,pitcher,
3915,Mickey Jannis,Mickey,Jannis,false,BAL,2022,RHP,pitcher,
5040,Steven Klimek,Steven,Klimek,false,BAL,2022,RHP,pitcher,
1572,Dusten Knight,Dusten,Knight,false,BAL,2022,RHP,pitcher,
4758,Ryan Ripken,Ryan,Ripken,false,BAL,2022,1B,batter,
4991,Spenser Watkins,Spenser,Watkins,false,BAL,2022,RHP,pitcher,
2914,Jose Adames,Jose,Adames,false,BOS,2022,RHP,pitcher,
4641,Roldani Baldwin,Roldani,Baldwin,false,BOS,2022,C,batter,
4912,Seth Blair,Seth,Blair,false,BOS,2022,RHP,pitcher,
1122,Colten Brewer,Colten,Brewer,false,BOS,2022,RHP,pitcher,
3717,Matt Carasiti,Matt,Carasiti,false,BOS,2022,RHP,pitcher,
1744,Enmanuel De Jesus,Enmanuel,De Jesus,false,BOS,2022,LHP,pitcher,
900,Chad De La Guerra,Chad,De La Guerra,false,BOS,2022,2B,batter,
2941,Jose De Leon,Jose,De Leon,false,BOS,2022,RHP,pitcher,
2946,Jose Disla,Jose,Disla,false,BOS,2022,RHP,pitcher,
2950,Jose Espada,Jose,Espada,false,BOS,2022,RHP,pitcher,
4484,Raynel Espinal,Raynel,Espinal,false,BOS,2022,RHP,pitcher,
3874,Michael Gettys,Michael,Gettys,false,BOS,2022,OF,batter,
5003,Stephen Gonsalves,Stephen,Gonsalves,false,BOS,2022,LHP,pitcher,
1268,Daniel Gossett,Daniel,Gossett,false,BOS,2022,RHP,pitcher,
5587,Zac Grotz,Zac,Grotz,false,BOS,2022,RHP,pitcher,
1039,Christopher Herrmann,Christopher,Herrmann,false,BOS,2022,C,batter,
2968,Jose Iglesias,Jose,Iglesias,false,BOS,2022,SS,batter,
3743,Matt Kent,Matt,Kent,false,BOS,2022,LHP,pitcher,
2236,Jack Lopez,Jack,Lopez,false,BOS,2022,SS,batter,
5061,Tate Matheny,Tate,Matheny,false,BOS,2022,OF,batter,
2734,Joey Meneses,Joey,Meneses,false,BOS,2022,1B,batter,
2748,Johan Mieses,Johan,Mieses,false,BOS,2022,OF,batter,
5517,Yairo Munoz,Yairo,Munoz,false,BOS,2022,3B,batter,
3068,Josh Ockimey,Josh,Ockimey,false,BOS,2022,1B,batter,
5324,Tyler Olson,Tyler,Olson,false,BOS,2022,LHP,pitcher,
5573,Yorvin Pantoja,Yorvin,Pantoja,false,BOS,2022,LHP,pitcher,
538,Brad Peacock,Brad,Peacock,false,BOS,2022,RHP,pitcher,
2644,Jhonny Pereda,Jhonny,Pereda,false,BOS,2022,C,batter,
1436,Denyi Reyes,Denyi,Reyes,false,BOS,2022,RHP,pitcher,
5513,Yacksel Rios,Yacksel,Rios,false,BOS,2022,RHP,pitcher,
2562,Jeremy Rivera,Jeremy,Rivera,false,BOS,2022,SS,batter,
2917,Jose Almonte,Jose,Almonte,false,CHC,2022,RHP,pitcher,
35,Abiatal Avelino,Abiatal,Avelino,false,CHC,2022,SS,batter,
2686,Joe Biagini,Joe,Biagini,false,CHC,2022,RHP,pitcher,
1211,Dakota Chalmers,Dakota,Chalmers,false,CHC,2022,RHP,pitcher,
5579,Yovanny Cuevas,Yovanny,Cuevas,false,CHC,2022,OF,batter,
2786,Johneshwy Fargas,Johneshwy,Fargas,false,CHC,2022,OF,batter,
3120,Juan Gamez,Juan,Gamez,false,CHC,2022,RHP,pitcher,
5076,Taylor Gushue,Taylor,Gushue,false,CHC,2022,C,batter,
3877,Michael Hauschild,Michael,Hauschild,false,CHC,2022,RHP,pitcher,
4262,P.J. Higgins,P. J.,Higgins,false,CHC,2022,C,batter,
157,Alex Katz,Alex,Katz,false,CHC,2022,LHP,pitcher,
4735,Ryan Kellogg,Ryan,Kellogg,false,CHC,2022,LHP,pitcher,
5319,Tyler Ladendorf,Tyler,Ladendorf,false,CHC,2022,3B,batter,
4744,Ryan Lawlor,Ryan,Lawlor,false,CHC,2022,LHP,pitcher,
3544,Luis Lugo,Luis,Lugo,false,CHC,2022,LHP,pitcher,
1484,Dillon Maples,Dillon,Maples,false,CHC,2022,RHP,pitcher,
2245,Jackson McClelland,Jackson,McClelland,false,CHC,2022,RHP,pitcher,
2165,Ian Miller,Ian,Miller,false,CHC,2022,OF,batter,
4481,Raymond Pena,Raymond,Pena,false,CHC,2022,C,batter,
3649,Marcus Walden,Marcus,Walden,false,CHC,2022,RHP,pitcher,
2716,Joe Wieland,Joe,Wieland,false,CHC,2022,RHP,pitcher,
5380,Vincenzo Aiello,Vincenzo,Aiello,false,CHW,2022,RHP,pitcher,
5120,Tim Beckham,Tim,Beckham,false,CHW,2022,SS,batter,
5443,Will Carter,Will,Carter,false,CHW,2022,RHP,pitcher,
2662,Jimmy Cordero,Jimmy,Cordero,false,CHW,2022,RHP,pitcher,
2743,Johan Cruz,Johan,Cruz,false,CHW,2022,SS,batter,
2687,Joe DeCarlo,Joe,DeCarlo,false,CHW,2022,C,batter,
4819,Samir Duenez,Samir,Duenez,false,CHW,2022,1B,batter,
793,Carl Edwards,Carl,Edwards,false,CHW,2022,RHP,pitcher,
4212,Ofreidy Gomez,Ofreidy,Gomez,false,CHW,2022,RHP,pitcher,
3637,Marco Hernandez,Marco,Hernandez,false,CHW,2022,IF,batter,
3377,Kyle Kubat,Kyle,Kubat,false,CHW,2022,LHP,pitcher,
3540,Luis Ledo,Luis,Ledo,false,CHW,2022,RHP,pitcher,
4003,Mikie Mahtook,Mikie,Mahtook,false,CHW,2022,OF,batter,
132,Alejandro Mateo,Alejandro,Mateo,false,CHW,2022,RHP,pitcher,
3304,Kevin McCarthy,Kevin,McCarthy,false,CHW,2022,RHP,pitcher,
3334,Kodi Medeiros,Kodi,Medeiros,false,CHW,2022,LHP,pitcher,
1492,Dilmer Mejia,Dilmer,Mejia,false,CHW,2022,LHP,pitcher,
1852,Felix Paulino,Felix,Paulino,false,CHW,2022,RHP,pitcher,
3781,Matt Reynolds,Matt,Reynolds,false,CHW,2022,SS,batter,
2274,Jagger Rusconi,Jagger,Rusconi,false,CHW,2022,SS,batter,
4367,Peter Tago,Peter,Tago,false,CHW,2022,RHP,pitcher,
4689,Ruben Tejada,Ruben,Tejada,false,CHW,2022,IF,batter,
1728,Emilio Vargas,Emilio,Vargas,false,CHW,2022,RHP,pitcher,
5114,Tim Adleman,Tim,Adleman,false,CIN,2022,RHP,pitcher,
1603,Dylan Baker,Dylan,Baker,false,CIN,2022,RHP,pitcher,
3654,Mariel Bautista,Mariel,Bautista,false,CIN,2022,OF,batter,
607,Brantley Bell,Brantley,Bell,false,CIN,2022,3B,batter,
142,Alex Blandino,Alex,Blandino,false,CIN,2022,2B,batter,
4055,Narciso Crook,Narciso,Crook,false,CIN,2022,OF,batter,
2630,Jhon De Jesus,Jhon,De Jesus,false,CIN,2022,RHP,pitcher,
3869,Michael De Leon,Michael,De Leon,false,CIN,2022,SS,batter,
5479,Wilson Garcia,Wilson,Garcia,false,CIN,2022,1B,batter,
4800,Sam Hellinger,Sam,Hellinger,false,CIN,2022,RHP,pitcher,
2390,Jan Hernandez,Jan,Hernandez,false,CIN,2022,SS,batter,
4145,Nick Howard,Nick,Howard,false,CIN,2022,RHP,pitcher,
611,Braxton Lee,Braxton,Lee,false,CIN,2022,OF,batter,
5618,Zach Lee,Zach,Lee,false,CIN,2022,RHP,pitcher,
1496,Diomar Lopez,Diomar,Lopez,false,CIN,2022,RHP,pitcher,
3888,Michael Mariot,Michael,Mariot,false,CIN,2022,RHP,pitcher,
1927,Fredy Medina,Fredy,Medina,false,CIN,2022,RHP,pitcher,
3472,Logan Morrison,Logan,Morrison,false,CIN,2022,1B,batter,
2103,Hector Perez,Hector,Perez,false,CIN,2022,RHP,pitcher,
3166,Julio Pinto,Julio,Pinto,false,CIN,2022,RHP,pitcher,
5414,Wennington Romero,Wennington,Romero,false,CIN,2022,LHP,pitcher,
3359,Kyle Dowdy,Kyle,Dowdy,false,CLE,2022,RHP,pitcher,
2093,Heath Fillmyer,Heath,Fillmyer,false,CLE,2022,RHP,pitcher,
2007,Gianpaul Gonzalez,Gianpaul,Gonzalez,false,CLE,2022,C,batter,
785,Cameron Hill,Cameron,Hill,false,CLE,2022,RHP,pitcher,
3129,Juan Hillman,Juan,Hillman,false,CLE,2022,LHP,pitcher,
3745,Matt Koch,Matt,Koch,false,CLE,2022,RHP,pitcher,
5314,Tyler Krieger,Tyler,Krieger,false,CLE,2022,SS,batter,
1138,Connor Marabell,Connor,Marabell,false,CLE,2022,OF,batter,
286,Andruw Monasterio,Andruw,Monasterio,false,CLE,2022,IF,batter,
2886,Jordan Stephens,Jordan,Stephens,false,CLE,2022,RHP,pitcher,
1296,Daniel Young,Daniel,Young,false,CLE,2022,LHP,pitcher,
5535,Yency Almonte,Yency,Almonte,false,COL,2022,RHP,pitcher,
5500,Wynton Bernard,Wynton,Bernard,false,COL,2022,OF,batter,
2032,Greg Bird,Greg,Bird,false,COL,2022,1B,batter,
4853,Scott Burcham,Scott,Burcham,false,COL,2022,SS,batter,
4711,Ryan Castellani,Ryan,Castellani,false,COL,2022,RHP,pitcher,
2158,Ian Clarkin,Ian,Clarkin,false,COL,2022,LHP,pitcher,
3466,Logan Cozart,Logan,Cozart,false,COL,2022,RHP,pitcher,
617,Breiling Eusebio,Breiling,Eusebio,false,COL,2022,LHP,pitcher,
1144,Conor Fisk,Conor,Fisk,false,COL,2022,RHP,pitcher,
3048,Josh Fuentes,Josh,Fuentes,false,COL,2022,1B,batter,
3820,Max George,Max,George,false,COL,2022,C,batter,
2962,Jose Gomez,Jose,Gomez,false,COL,2022,IF,batter,
666,Brian Gonzalez,Brian,Gonzalez,false,COL,2022,LHP,pitcher,
4099,Nelson Gonzalez,Nelson,Gonzalez,false,COL,2022,RHP,pitcher,
4478,Rayan Gonzalez,Rayan,Gonzalez,false,COL,2022,RHP,pitcher,
2466,Javier Guevara,Javier,Guevara,false,COL,2022,C,batter,
1372,David Hill,David,Hill,false,COL,2022,RHP,pitcher,
4150,Nick Longhi,Nick,Longhi,false,COL,2022,OF,batter,
3629,Manuel Melendez,Manuel,Melendez,false,COL,2022,OF,batter,
3898,Michael Petersen,Michael,Petersen,false,COL,2022,RHP,pitcher,
1000,Chris Rabago,Chris,Rabago,false,COL,2022,C,batter,
1442,Dereck Rodriguez,Dereck,Rodriguez,false,COL,2022,RHP,pitcher,
5595,Zac Rosscup,Zac,Rosscup,false,COL,2022,LHP,pitcher,
5062,Tate Scioneaux,Tate,Scioneaux,false,COL,2022,RHP,pitcher,
2610,Jesus Tinoco,Jesus,Tinoco,false,COL,2022,RHP,pitcher,
2244,Jack Wynkoop,Jack,Wynkoop,false,COL,2022,LHP,pitcher,
2920,Jose Appleton,Jose,Appleton,false,DET,2022,RHP,pitcher,
3107,Juan Centeno,Juan,Centeno,false,DET,2022,C,batter,
764,Cale Coshow,Cale,Coshow,false,DET,2022,RHP,pitcher,
2192,Isrrael De La Cruz,Isrrael,De La Cruz,false,DET,2022,RHP,pitcher,
5525,Yariel Gonzalez,Yariel,Gonzalez,false,DET,2022,2B,batter,
1545,Drew Hutchison,Drew,Hutchison,false,DET,2022,RHP,pitcher,
5509,Xavier Javier,Xavier,Javier,false,DET,2022,RHP,pitcher,
3673,Mark Leiter Jr.,Mark,Leiter Jr.,true,DET,2022,RHP,pitcher,
3059,Josh Lester,Josh,Lester,false,DET,2022,3B,batter,
2116,Henry Martinez,Henry,Martinez,false,DET,2022,RHP,pitcher,
2000,Gerson Moreno,Gerson,Moreno,false,DET,2022,RHP,pitcher,
4343,Pedro Payano,Pedro,Payano,false,DET,2022,RHP,pitcher,
4525,Ricardo Pinto,Ricardo,Pinto,false,DET,2022,RHP,pitcher,
5487,Wladimir Pinto,Wladimir,Pinto,false,DET,2022,RHP,pitcher,
70,Aderlin Rodriguez,Aderlin,Rodriguez,false,DET,2022,3B,batter,
4601,Robert Ross,Robert,Ross,false,DET,2022,LHP,pitcher,
5634,Zach Shepherd,Zach,Shepherd,false,DET,2022,RHP,pitcher,
3459,Locke St. John,Locke,St. John,false,DET,2022,LHP,pitcher,
1036,Christin Stewart,Christin,Stewart,false,DET,2022,OF,batter,
1567,Drew Ward,Drew,Ward,false,DET,2022,3B,batter,
1536,Drew Butera,Drew,Butera,false,HOU,2022,C,batter,
4555,Riley Ferrell,Riley,Ferrell,false,HOU,2022,RHP,pitcher,
4591,Robel Garcia,Robel,Garcia,false,HOU,2022,2B,batter,
756,C.J. Hinojosa,C. J.,Hinojosa,false,HOU,2022,SS,batter,
3882,Michael Kelly,Michael,Kelly,false,HOU,2022,RHP,pitcher,
590,Brandon Lawson,Brandon,Lawson,false,HOU,2022,RHP,pitcher,
2811,Jon Olczak,Jon,Olczak,false,HOU,2022,RHP,pitcher,
4199,Nolan Riggs,Nolan,Riggs,false,HOU,2022,RHP,pitcher,
3440,Leovanny Rodriguez,Leovanny,Rodriguez,false,HOU,2022,RHP,pitcher,
3942,Miguelangel Sierra,Miguelangel,Sierra,false,HOU,2022,SS,batter,
1846,Felipe Tejada,Felipe,Tejada,false,HOU,2022,RHP,pitcher,
2271,Jacob Wilson,Jacob,Wilson,false,HOU,2022,2B,batter,
914,Chance Adams,Chance,Adams,false,KCR,2022,RHP,pitcher,
573,Brandon Barker,Brandon,Barker,false,KCR,2022,RHP,pitcher,
1963,Garrett Davila,Garrett,Davila,false,KCR,2022,LHP,pitcher,
4125,Nick Dini,Nick,Dini,false,KCR,2022,C,batter,
4082,Nathan Esposito,Nathan,Esposito,false,KCR,2022,C,batter,
2527,Jeison Guzman,Jeison,Guzman,false,KCR,2022,SS,batter,
2318,Jake Kalish,Jake,Kalish,false,KCR,2022,LHP,pitcher,
4691,Rudy Martin,Rudy,Martin,false,KCR,2022,OF,batter,
1784,Erick Mejia,Erick,Mejia,false,KCR,2022,OF,batter,
231,Anderson Miller,Anderson,Miller,false,KCR,2022,OF,batter,
2329,Jake Newberry,Jake,Newberry,false,KCR,2022,RHP,pitcher,
507,Blake Perkins,Blake,Perkins,false,KCR,2022,OF,batter,
854,Carlos Sanabria,Carlos,Sanabria,false,KCR,2022,RHP,pitcher,
741,Bubba Starling,Bubba,Starling,false,KCR,2022,OF,batter,
3834,Meibrys Viloria,Meibrys,Viloria,false,KCR,2022,C,batter,
4200,Nolan Watson,Nolan,Watson,false,KCR,2022,RHP,pitcher,
3512,Luis Aviles,Luis,Aviles,false,LAA,2022,SS,batter,
4081,Nathan Bates,Nathan,Bates,false,LAA,2022,RHP,pitcher,
529,Boomer Biegalski,Boomer,Biegalski,false,LAA,2022,RHP,pitcher,
2296,Jake Buchanan,Jake,Buchanan,false,LAA,2022,RHP,pitcher,
1975,Gavin Cecchini,Gavin,Cecchini,false,LAA,2022,2B,batter,
5288,Tyler Danish,Tyler,Danish,false,LAA,2022,RHP,pitcher,
2310,Jake Gatewood,Jake,Gatewood,false,LAA,2022,1B,batter,
815,Carlos Herrera,Carlos,Herrera,false,LAA,2022,SS,batter,
5212,Travis Herrin,Travis,Herrin,false,LAA,2022,RHP,pitcher,
2361,James Hoyt,James,Hoyt,false,LAA,2022,RHP,pitcher,
673,Brian Johnson,Brian,Johnson,false,LAA,2022,LHP,pitcher,
3593,Luke Leftwich,Luke,Leftwich,false,LAA,2022,RHP,pitcher,
3330,Kieran Lovegrove,Kieran,Lovegrove,false,LAA,2022,RHP,pitcher,
4021,Mitch Nay,Mitch,Nay,false,LAA,2022,3B,batter,
5111,Thomas Pannone,Thomas,Pannone,false,LAA,2022,LHP,pitcher,
5148,Tim Peterson,Tim,Peterson,false,LAA,2022,RHP,pitcher,
2335,Jake Petricka,Jake,Petricka,false,LAA,2022,RHP,pitcher,
3243,Keinner Pina,Keinner,Pina,false,LAA,2022,C,batter,
2082,Hansel Rodriguez,Hansel,Rodriguez,false,LAA,2022,RHP,pitcher,
84,Adrian Rondon,Adrian,Rondon,false,LAA,2022,SS,batter,
1920,Franklin Torres,Franklin,Torres,false,LAA,2022,SS,batter,
4025,Mitch Walding,Mitch,Walding,false,LAA,2022,SS,batter,
2190,Isranel Wilson,Isranel,Wilson,false,LAA,2022,OF,batter,
798,Carlos Asuaje,Carlos,Asuaje,false,LAD,2022,2B,batter,
342,Anthony Bemboom,Anthony,Bemboom,false,LAD,2022,C,batter,
3856,Michael Boyle,Michael,Boyle,false,LAD,2022,LHP,pitcher,
716,Bryan Brickhouse,Bryan,Brickhouse,false,LAD,2022,RHP,pitcher,
4646,Romer Cuadrado,Romer,Cuadrado,false,LAD,2022,OF,batter,
3812,Matthew Davidson,Matthew,Davidson,false,LAD,2022,1B,batter,
4194,Nolan Long,Nolan,Long,false,LAD,2022,RHP,pitcher,
2076,Hamlet Marte,Hamlet,Marte,false,LAD,2022,C,batter,
595,Brandon Morrow,Brandon,Morrow,false,LAD,2022,RHP,pitcher,
5376,Vidal Nuno,Vidal,Nuno,false,LAD,2022,LHP,pitcher,
2374,James Pazos,James,Pazos,false,LAD,2022,LHP,pitcher,
5530,Yefry Ramirez,Yefry,Ramirez,false,LAD,2022,RHP,pitcher,
1186,Cristian Santana,Cristian,Santana,false,LAD,2022,SS,batter,
278,Andrew Schwaab,Andrew,Schwaab,false,LAD,2022,RHP,pitcher,
3686,Markus Solbach,Markus,Solbach,false,LAD,2022,RHP,pitcher,
1710,Elliot Soto,Elliot,Soto,false,LAD,2022,SS,batter,
698,Brock Stewart,Brock,Stewart,false,LAD,2022,RHP,pitcher,
4170,Nick Tropeano,Nick,Tropeano,false,LAD,2022,RHP,pitcher,
2613,Jesus Vargas,Jesus,Vargas,false,LAD,2022,RHP,pitcher,
31,Aaron Wilkerson,Aaron,Wilkerson,false,LAD,2022,RHP,pitcher,
5197,Tony Wolters,Tony,Wolters,false,LAD,2022,C,batter,
2419,Jason Alexander,Jason,Alexander,false,MIA,2022,RHP,pitcher,
4545,Ricky Aracena,Ricky,Aracena,false,MIA,2022,SS,batter,
1077,Cody Carroll,Cody,Carroll,false,MIA,2022,RHP,pitcher,
962,Chris Chinea,Chris,Chinea,false,MIA,2022,1B,batter,
1957,Galli Cribbs,Galli,Cribbs,false,MIA,2022,IF,batter,
635,Brett Eibner,Brett,Eibner,false,MIA,2022,RHP,pitcher,
1578,Dustin Fowler,Dustin,Fowler,false,MIA,2022,OF,batter,
113,Alberto Guerrero,Alberto,Guerrero,false,MIA,2022,RHP,pitcher,
187,Alexander Guillen,Alexander,Guillen,false,MIA,2022,RHP,pitcher,
2902,Jorge Guzman,Jorge,Guzman,false,MIA,2022,RHP,pitcher,
1134,Connor Justus,Connor,Justus,false,MIA,2022,SS,batter,
5656,Zack Kone,Zack,Kone,false,MIA,2022,SS,batter,
592,Brandon Leibrandt,Brandon,Leibrandt,false,MIA,2022,LHP,pitcher,
3547,Luis Marte,Luis,Marte,false,MIA,2022,SS,batter,
3697,Mason Melotakis,Mason,Melotakis,false,MIA,2022,LHP,pitcher,
2988,Jose Mesa,Jose,Mesa,false,MIA,2022,RHP,pitcher,
681,Brian Navarreto,Brian,Navarreto,false,MIA,2022,C,batter,
3773,Matt Pobereyko,Matt,Pobereyko,false,MIA,2022,RHP,pitcher,
3641,Marcos Rivera,Marcos,Rivera,false,MIA,2022,SS,batter,
3604,Magneuris Sierra,Magneuris,Sierra,false,MIA,2022,OF,batter,
1627,Eddy Tavarez,Eddy,Tavarez,false,MIA,2022,RHP,pitcher,
3220,Justin Twine,Justin,Twine,false,MIA,2022,2B,batter,
4581,Rob Zastryzny,Rob,Zastryzny,false,MIA,2022,LHP,pitcher,
5662,Zack Zehner,Zack,Zehner,false,MIA,2022,OF,batter,
4400,R.J. Alvarez,R. J.,Alvarez,false,MIL,2022,RHP,pitcher,
3280,Keon Broxton,Keon,Broxton,false,MIL,2022,OF,batter,
2590,Jesus Castillo,Jesus,Castillo,false,MIL,2022,RHP,pitcher,
3430,Leonardo Crawford,Leonardo,Crawford,false,MIL,2022,LHP,pitcher,
1446,Derek Fisher,Derek,Fisher,false,MIL,2022,OF,batter,
5606,Zach Green,Zach,Green,false,MIL,2022,3B,batter,
703,Brooks Hall,Brooks,Hall,false,MIL,2022,RHP,pitcher,
493,Blaine Hardy,Blaine,Hardy,false,MIL,2022,LHP,pitcher,
1026,Christian Kelley,Christian,Kelley,false,MIL,2022,C,batter,
3751,Matt Lipka,Matt,Lipka,false,MIL,2022,OF,batter,
4015,Mitch Longo,Mitch,Longo,false,MIL,2022,OF,batter,
5142,Tim Lopes,Tim,Lopes,false,MIL,2022,OF,batter,
190,Alexander Palma,Alexander,Palma,false,MIL,2022,OF,batter,
1287,Daniel Robertson,Daniel,Robertson,false,MIL,2022,SS,batter,
910,Chad Sobotka,Chad,Sobotka,false,MIL,2022,RHP,pitcher,
4314,Patrick Weigel,Patrick,Weigel,false,MIL,2022,RHP,pitcher,
1777,Eric Yardley,Eric,Yardley,false,MIL,2022,RHP,pitcher,
442,B.J. Boyd,B. J.,Boyd,false,MIN,2022,OF,batter,
38,Adam Bray,Adam,Bray,false,MIN,2022,RHP,pitcher,
2927,Jose Brito,Jose,Brito,false,MIN,2022,RHP,pitcher,
452,Beau Burrows,Beau,Burrows,false,MIN,2022,RHP,pitcher,
1403,Dawon Burt,Dawon,Burt,false,MIN,2022,SS,batter,
5251,Trey Cabbage,Trey,Cabbage,false,MIN,2022,OF,batter,
3428,Leobaldo Cabrera,Leobaldo,Cabrera,false,MIN,2022,OF,batter,
2822,Jonathan Cheshire,Jonathan,Cheshire,false,MIN,2022,RHP,pitcher,
2438,Jason Garcia,Jason,Garcia,false,MIN,2022,RHP,pitcher,
4886,Sean Gilmartin,Sean,Gilmartin,false,MIN,2022,LHP,pitcher,
3038,Joseph Harvey,Joseph,Harvey,false,MIN,2022,RHP,pitcher,
1691,Eiker Huizi,Eiker,Huizi,false,MIN,2022,RHP,pitcher,
4971,Sherman Johnson,Sherman,Johnson,false,MIN,2022,2B,batter,
43,Adam Lau,Adam,Lau,false,MIN,2022,RHP,pitcher,
4617,Robinson Leyer,Robinson,Leyer,false,MIN,2022,RHP,pitcher,
2101,Hector Lujan,Hector,Lujan,false,MIN,2022,RHP,pitcher,
1555,Drew Maggi,Drew,Maggi,false,MIN,2022,SS,batter,
1799,Erik Manoah,Erik,Manoah,false,MIN,2022,RHP,pitcher,
4598,Robert Milacki,Robert,Milacki,false,MIN,2022,RHP,pitcher,
3764,Matt Mullenbach,Matt,Mullenbach,false,MIN,2022,RHP,pitcher,
3891,Michael Nittoli,Michael,Nittoli,false,MIN,2022,RHP,pitcher,
993,Chris Nunn,Chris,Nunn,false,MIN,2022,LHP,pitcher,
4027,Mitchell Osnowitz,Mitchell,Osnowitz,false,MIN,2022,RHP,pitcher,
4825,Samuel Perez,Samuel,Perez,false,MIN,2022,LHP,pitcher,
4444,Ramon Pineda,Ramon,Pineda,false,MIN,2022,RHP,pitcher,
5665,Zaquiel Puentes,Zaquiel,Puentes,false,MIN,2022,RHP,pitcher,
4238,Orlando Rodriguez,Orlando,Rodriguez,false,MIN,2022,RHP,pitcher,
918,Chandler Shepherd,Chandler,Shepherd,false,MIN,2022,RHP,pitcher,
1562,Drew Stankiewicz,Drew,Stankiewicz,false,MIN,2022,SS,batter,
857,Carlos Suniaga,Carlos,Suniaga,false,MIN,2022,RHP,pitcher,
5170,Tomas Telis,Tomas,Telis,false,MIN,2022,C,batter,
1225,Damek Tomscha,Damek,Tomscha,false,MIN,2022,3B,batter,
4172,Nick Vincent,Nick,Vincent,false,MIN,2022,RHP,pitcher,
3221,Justin Washington,Justin,Washington,false,MIN,2022,OF,batter,
5343,Tyler Watson,Tyler,Watson,false,MIN,2022,LHP,pitcher,
29,Aaron Whitefield,Aaron,Whitefield,false,MIN,2022,OF,batter,
615,Breckin Williams,Breckin,Williams,false,MIN,2022,RHP,pitcher,
1577,Dustin Beggs,Dustin,Beggs,false,NYM,2022,RHP,pitcher,
96,Akeem Bostick,Akeem,Bostick,false,NYM,2022,RHP,pitcher,
3517,Luis Carpio,Luis,Carpio,false,NYM,2022,SS,batter,
3691,Martin Cervenka,Martin,Cervenka,false,NYM,2022,C,batter,
945,Cheslor Cuthbert,Cheslor,Cuthbert,false,NYM,2022,1B,batter,
4241,Oscar De La Cruz,Oscar,De La Cruz,false,NYM,2022,RHP,pitcher,
1641,Edgardo Fermin,Edgardo,Fermin,false,NYM,2022,SS,batter,
5652,Zack Godley,Zack,Godley,false,NYM,2022,RHP,pitcher,
3529,Luis Gonzalez,Luis,Gonzalez,false,NYM,2022,SS,batter,
1547,Drew Jackson,Drew,Jackson,false,NYM,2022,2B,batter,
1922,Franklyn Kilome,Franklyn,Kilome,false,NYM,2022,RHP,pitcher,
5388,Wagner Lagrange,Wagner,Lagrange,false,NYM,2022,OF,batter,
5104,Thomas McIlraith,Thomas,McIlraith,false,NYM,2022,RHP,pitcher,
3491,Luc Rennie,Luc,Rennie,false,NYM,2022,RHP,pitcher,
2606,Jesus Reyes,Jesus,Reyes,false,NYM,2022,RHP,pitcher,
2403,Jared Robinson,Jared,Robinson,false,NYM,2022,RHP,pitcher,
1392,David Rodriguez,David,Rodriguez,false,NYM,2022,C,batter,
5548,Yoel Romero,Yoel,Romero,false,NYM,2022,SS,batter,
553,Bradley Roney,Bradley,Roney,false,NYM,2022,RHP,pitcher,
169,Alex Sanabia,Alex,Sanabia,false,NYM,2022,RHP,pitcher,
2712,Joe Shaw,Joe,Shaw,false,NYM,2022,RHP,pitcher,
1397,David Thompson,David,Thompson,false,NYM,2022,3B,batter,
3151,Juan Uriarte,Juan,Uriarte,false,NYM,2022,C,batter,
3701,Mason Williams,Mason,Williams,false,NYM,2022,OF,batter,
